,time.ms,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,pm.vbat,drone_id,node_name,wind_speed,global_wind_direction,relative_wind_direction,travel_dist,waiting_time
0,0,1.764012098312378,-0.0710853710770607,0.0,-0.0058059198781847,0.521705687046051,25.7318115234375,4.12109375,1,B1,6.1,90,450.0,0.0,[6200|0|0|0]
1,100,1.7635867595672607,-0.0706313326954841,0.0,-0.0163301341235637,0.5306292772293091,25.751081466674805,4.12109375,1,B1,6.1,90,450.0,0.0006221445973747,[6300|0|0|0]
2,200,1.7635736465454102,-0.0713225305080413,0.0,-0.0028065629303455,0.5398758053779602,25.75921630859375,4.12109375,1,B1,6.1,90,450.0,0.0013134667852335,[6400|0|0|0]
3,300,1.7637755870819092,-0.0707982778549194,0.0,-0.0272794254124164,0.5203158855438232,25.821090698242188,4.0703125,1,J1,6.1,90,450.0,0.0018752681955084,[6400|0|0|0]
4,400,1.7631793022155762,-0.0711400806903839,0.0,0.0907418206334114,0.5180457830429077,25.64306259155273,3.48828125,1,J1,6.1,90,450.0,0.002562570763632,[6400|0|0|0]
5,500,1.7622357606887815,-0.0710847899317741,0.0,-0.0183136146515607,1.005083441734314,22.01641845703125,3.615234375,1,J1,6.1,90,450.0,0.0035077308986217,[6400|0|0|0]
6,600,1.7587567567825315,-0.0701090395450592,0.0,-0.5470515489578247,2.063009262084961,17.542207717895508,3.6796875,1,J1,6.1,90,450.0,0.0071209783295177,[6400|0|0|0]
7,700,1.7556631565093994,-0.0695421695709228,0.0023333239369094,4.131038188934326,-2.2689805030822754,11.75921630859375,3.689453125,1,J1,6.1,90,450.0,0.0110371122409225,[6400|0|0|0]
8,800,1.7616239786148071,-0.0742000490427017,0.0733828470110893,5.393151760101318,-7.387547492980957,9.755658149719238,3.716796875,1,J1,6.1,90,450.0,0.0824882281903208,[6400|0|0|0]
9,900,1.7834124565124512,-0.0800189301371574,0.1492276191711425,3.85224986076355,-4.91867208480835,5.154743671417236,3.716796875,1,J1,6.1,90,450.0,0.1616148773693295,[6400|0|0|0]
10,1000,1.8133678436279297,-0.0878735110163688,0.2305567115545272,3.3524014949798584,-1.6879572868347168,-0.4033102095127105,3.7265625,1,J1,6.1,90,450.0,0.2486403961895662,[6400|0|0|0]
11,1100,1.844187498092652,-0.0995898097753524,0.3151572644710541,2.8737308979034424,1.057116150856018,-2.894989252090454,3.7265625,1,J1,6.1,90,450.0,0.3394389441499643,[6400|0|0|0]
12,1200,1.880615472793579,-0.1377086341381073,0.4425378739833832,2.3111939430236816,3.16959285736084,-4.7938337326049805,3.7578125,1,J1,6.1,90,450.0,0.4773006929831429,[6400|0|0|0]
13,1300,1.8961025476455688,-0.1493393629789352,0.5220947265625,-3.385056734085083,4.664205074310303,-5.558310508728027,3.7578125,1,J1,6.1,90,450.0,0.559181192084793,[6400|0|0|0]
14,1400,1.9039607048034668,-0.1522443741559982,0.5935912132263184,-1.882466197013855,4.308053016662598,-6.571361064910889,3.748046875,1,J1,6.1,90,450.0,0.6311668665563616,[6400|0|0|0]
15,1500,1.9052079916000368,-0.1477991342544555,0.6595221161842346,-2.0951895713806152,2.9565775394439697,-6.93625545501709,3.75390625,1,J1,6.1,90,450.0,0.6972592250176946,[6400|0|0|0]
16,1600,1.9029020071029663,-0.1389217972755432,0.7191050052642822,-1.417796969413757,0.5551502704620361,-7.935131549835205,3.75390625,1,J1,6.1,90,450.0,0.757543927450925,[6400|0|0|0]
17,1700,1.8992116451263428,-0.1277821660041809,0.7712210416793823,1.019996166229248,0.6239565014839172,-8.90506649017334,3.748046875,1,J1,6.1,90,450.0,0.8109648166984886,[6400|0|0|0]
18,1800,1.8952522277832031,-0.1185021102428436,0.8158055543899536,1.993907332420349,-0.4487479329109192,-8.882859230041504,3.748046875,1,J1,6.1,90,450.0,0.8566766881792077,[6400|0|0|0]
19,1900,1.8911895751953125,-0.1136881932616233,0.851752519607544,3.843587636947632,-0.6948503255844116,-6.51674222946167,3.736328125,1,J1,6.1,90,450.0,0.8931713898646116,[6400|0|0|0]
20,2000,1.888064861297608,-0.1159242764115333,0.8794940114021301,2.50477147102356,-1.1495983600616455,-4.348917484283447,3.736328125,1,J1,6.1,90,450.0,0.9211777154319708,[6400|0|0|0]
21,2100,1.8871606588363647,-0.1245862916111946,0.9027448296546936,3.151378631591797,-0.3768822848796844,0.1842648088932037,3.736328125,1,J1,6.1,90,450.0,0.9460060991655894,[6400|0|0|0]
22,2200,1.887741208076477,-0.1398985087871551,0.9222866892814636,0.7752009630203247,-0.3098253607749939,-0.0361625105142593,3.7421875,1,J1,6.1,90,450.0,0.9708392485819716,[6400|0|0|0]
23,2300,1.889981985092163,-0.1588636487722396,0.9390645027160645,-1.140648603439331,-0.1194274500012397,-0.1495118737220764,3.7421875,1,J1,6.1,90,450.0,0.9962595680121864,[6400|0|0|0]
24,2400,1.892873287200928,-0.1786278188228607,0.952292025089264,-1.673045992851257,1.017422795295715,-1.0372021198272705,3.7421875,1,J1,6.1,90,450.0,1.0202168089594972,[6400|0|0|0]
25,2500,1.8951011896133425,-0.1967595070600509,0.9606717228889464,-2.7818844318389893,1.611363410949707,-1.6179901361465454,3.736328125,1,J1,6.1,90,450.0,1.0403150925355618,[6400|0|0|0]
26,2600,1.8957666158676147,-0.2125592231750488,0.966128945350647,-3.690535068511963,1.179210186004639,-1.6955689191818235,3.7265625,1,J1,6.1,90,450.0,1.057043962742808,[6400|0|0|0]
27,2700,1.8950285911560056,-0.2244714796543121,0.9695860743522644,-3.806521892547608,1.048203468322754,-1.851933717727661,3.7265625,1,J1,6.1,90,450.0,1.0694696730177389,[6400|0|0|0]
28,2800,1.892361760139465,-0.2327165156602859,0.9729539752006532,-3.821054697036743,0.6574669480323792,-1.8226852416992188,3.7265625,1,J1,6.1,90,450.0,1.0787667350555636,[6400|0|0|0]
29,2900,1.8885421752929688,-0.2360106259584427,0.9744662642478944,-2.9858837127685547,0.4347482323646545,-1.4923781156539917,3.716796875,1,J1,6.1,90,450.0,1.0840324172733216,[6400|0|0|0]
30,3000,1.885719656944275,-0.2366389334201812,0.9784271121025084,-2.591484785079956,0.1992354840040207,-1.5978426933288574,3.7265625,1,J1,6.1,90,450.0,1.0889364661946304,[6400|0|0|0]
31,3100,1.881676435470581,-0.2339935898780822,0.980672001838684,-2.0134263038635254,0.1951477378606796,-1.683642029762268,3.7265625,1,J1,6.1,90,450.0,1.094264224848009,[6400|0|0|0]
32,3200,1.8782310485839844,-0.2297588735818863,0.981050431728363,-1.5353963375091553,-0.3844221234321594,-1.100005269050598,3.720703125,1,J1,6.1,90,450.0,1.099736584676182,[6400|0|0|0]
33,3300,1.8764078617095947,-0.2243962883949279,0.9818938970565796,-0.9398890733718872,-0.6185285449028015,-0.4856790900230407,3.720703125,1,J1,6.1,90,401.0,1.1054630813387354,[6400|0|0|0]
34,3400,1.8734102249145508,-0.2166277915239334,0.9807889461517334,-9.031476974487305,7.982830047607422,1.1967198848724363,3.701171875,1,J1,6.1,90,401.0,1.1138628602936709,[6400|0|0|0]
35,3500,1.856505870819092,-0.1941584199666977,0.9773656129837036,-15.74107551574707,15.40659523010254,3.121034383773804,3.6796875,1,J1,6.1,90,401.0,1.1421886269300938,[6400|0|0|0]
36,3600,1.815246820449829,-0.1489397585391998,0.9717174768447876,-15.839179039001465,15.452455520629885,0.5899980068206787,3.6640625,1,J1,6.1,90,401.0,1.2036616943703298,[6400|0|0|0]
37,3700,1.7496073246002195,-0.0794224813580513,0.9672286510467528,-11.659293174743652,10.905183792114258,-4.125916004180908,3.6796875,1,J1,6.1,90,401.0,1.2993766085640783,[6400|0|0|0]
38,3800,1.667247653007507,0.0085741365328431,0.9693171381950378,-7.193122863769531,5.102641105651856,-7.393006801605225,3.68359375,1,J1,6.1,90,401.0,1.419920716855044,[6400|0|0|0]
39,3900,1.581403374671936,0.1073362603783607,0.9777179956436156,-2.162921667098999,-3.1822381019592285,-7.097419261932373,3.6953125,1,J1,6.1,90,401.0,1.551045739773264,[6400|0|0|0]
