time.ms,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,pm.vbat,drone_id,node_name,wind_speed,global_wind_direction,relative_wind_direction,travel_dist,waiting_time,curr_node_role
0,-0.3340732455253601,-0.3880303800106048,0.0216399803757667,-0.4816019535064697,0.348820686340332,-2.062361478805542,4.046875,0,K1,0,None,None,0.0,[6200|0|0|0],start
100,-0.3343088328838348,-0.3877796530723572,0.0215367935597896,-0.4991086721420288,0.3520438373088836,-2.053804397583008,4.04296875,0,K1,0,None,None,0.0003591836856367,[6300|0|0|0],start
200,-0.3336597084999084,-0.3879685401916504,0.0216750837862491,-0.5079622268676758,0.318899005651474,-2.060719966888428,4.04296875,0,K1,0,None,None,0.0010492307828532,[6400|0|0|0],start
300,-0.3339577317237854,-0.3880830109119415,0.0210592374205589,-0.5131558179855347,0.3240371644496918,-2.0642995834350586,4.046875,0,K1,0,None,None,0.0017429080377116,[6500|0|0|0],start
400,-0.3340499401092529,-0.3877577781677246,0.0214514974504709,-0.5598962903022766,0.2971757650375366,-2.069186210632324,4.046875,0,K1,0,None,None,0.0022607368273012,[6600|0|0|0],start
500,-0.3338145315647125,-0.3879105150699615,0.0215453635901212,-0.5847293734550476,0.2735209465026855,-2.064802408218384,4.04296875,0,K1,0,None,None,0.0025566364662337,[6700|0|0|0],start
600,-0.3335364758968353,-0.3880193829536438,0.0214988067746162,-0.6006738543510437,0.2565314471721649,-2.060575723648072,4.046875,0,K1,0,None,None,0.0028588527920768,[6800|0|0|0],start
700,-0.3338208496570587,-0.3877887427806854,0.0215784329921007,-0.6163691282272339,0.2543351948261261,-2.06968641281128,4.04296875,0,K1,0,None,None,0.0032335575550526,[6900|0|0|0],start
800,-0.3336597681045532,-0.3876915574073791,0.0212187021970748,-0.6222904920578003,0.2530759572982788,-2.062645435333252,4.04296875,0,K1,0,None,None,0.003639511380299,[7000|0|0|0],start
900,-0.3336703181266784,-0.3878940641880035,0.0215861592441797,-0.6308126449584961,0.2565151751041412,-2.053879499435425,4.046875,0,K1,0,None,None,0.0040592076760091,[7100|0|0|0],start
