,time.ms,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,pm.vbat,drone_id,node_name,wind_speed,global_wind_direction,relative_wind_direction,travel_dist,waiting_time
0,0,1.2932562828063965,-0.3355288803577423,-0.006663161329925,0.2883052825927734,0.8541462421417236,4.246640205383301,4.1171875,0,"['C1', 'F1', 'J1']",0,None,0,0.0594336025290694,[100|0|0]
1,100,1.2933194637298584,-0.3359788656234741,-0.0062004742212593,0.1831101924180984,1.1409739255905151,4.706772327423096,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0600821069076134,[200|0|0]
2,200,1.292974591255188,-0.3354664444923401,-0.0078337909653782,-0.1838709414005279,1.1827219724655151,4.899394989013672,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0618283130884629,[300|0|0]
3,300,1.2927186489105225,-0.3352456986904144,-0.0085944198071956,-0.3400803804397583,1.1583462953567505,4.960046768188477,4.1171875,0,"['C1', 'F1', 'J1']",0,None,0,0.062660654020933,[400|0|0]
4,400,1.2927751541137695,-0.3349307179450989,-0.0088612865656614,-0.4394870698451996,1.0798343420028689,4.990368366241455,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.063077335643623,[500|0|0]
5,500,1.2925975322723389,-0.334724485874176,-0.0090692685917019,-0.483280211687088,1.0267363786697388,4.996442317962647,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0634198815657798,[600|0|0]
6,600,1.29213547706604,-0.3347521424293518,-0.009198079816997,-0.497960478067398,1.005946397781372,4.971331596374512,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0639003524082604,[700|0|0]
7,700,1.2922970056533811,-0.3348453044891357,-0.0096328454092144,-0.4835667908191681,0.9604565501213074,4.943953514099121,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0643734187609932,[800|0|0]
8,800,1.2923134565353394,-0.3349855840206146,-0.0094013139605522,-0.4894176125526428,0.9283660650253296,4.920792579650879,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0646446304683157,[900|0|0]
9,900,1.2922866344451904,-0.3348090052604675,-0.0094409603625535,-0.4942095577716827,0.8966864943504333,4.887874126434326,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0648275821566017,[1000|0|0]
10,1000,1.2922005653381348,-0.3345768749713897,-0.0096417116001248,-0.4948281347751617,0.8776971697807312,4.88320779800415,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0651463193864369,[1100|0|0]
11,1100,1.292268991470337,-0.3349493741989136,-0.0091273691505193,-0.4797159731388092,0.8508688807487488,4.861552715301514,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0657850571773497,[1200|0|0]
12,1200,1.292421817779541,-0.3350629508495331,-0.0095386570319533,-0.4710651040077209,0.8301066160202026,4.853873252868652,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0662382825713485,[1300|0|0]
13,1300,1.2924199104309082,-0.3345547914505005,-0.0096847852692008,-0.4817953407764435,0.8179317712783813,4.830015182495117,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0667670387292559,[1400|0|0]
14,1400,1.2926318645477295,-0.3349559903144836,-0.0090765254572033,-0.4651764631271362,0.7982942461967468,4.83693265914917,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.067525896472835,[1500|0|0]
15,1500,1.292411208152771,-0.334712952375412,-0.0095965126529335,-0.467945247888565,0.7970291972160339,4.825148105621338,4.1171875,0,"['C1', 'F1', 'J1']",0,None,0,0.0681408301019265,[1600|0|0]
16,1600,1.292683720588684,-0.3345926105976105,-0.0092269144952297,-0.4689110219478607,0.7875381112098694,4.821775913238525,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0686155384011902,[1700|0|0]
17,1700,1.2926853895187378,-0.334868460893631,-0.0092141423374414,-0.4591484367847442,0.783592700958252,4.817043304443359,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0688916892642283,[1800|0|0]
18,1800,1.292231202125549,-0.3347481787204742,-0.0094437468796968,-0.4616811573505401,0.7900031805038452,4.805638313293457,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.069414634992899,[1900|0|0]
19,1900,1.2923575639724731,-0.3350076377391815,-0.0090094907209277,-0.4546292722225189,0.7788747549057007,4.807548522949219,4.1171875,0,"['C1', 'F1', 'J1']",0,None,0,0.0699360414659845,[2000|0|0]
20,2000,1.2924745082855225,-0.3350691497325897,-0.0092602269724011,-0.4536541998386383,0.781360387802124,4.811919689178467,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0702194640576927,[2100|0|0]
21,2100,1.292564868927002,-0.3348263800144195,-0.0093950256705284,-0.4580874741077423,0.7697551846504211,4.805951118469238,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0705114792466912,[2200|0|0]
22,2200,1.2925292253494265,-0.3346819579601288,-0.0093290721997618,-0.4641982614994049,0.7648689150810242,4.797090530395508,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0706742000342204,[2300|0|0]
23,2300,1.2923552989959717,-0.3349266052246094,-0.0092149823904037,-0.4649557173252105,0.755999743938446,4.7858099937438965,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0709953217324022,[2400|0|0]
24,2400,1.292491793632507,-0.3343988955020904,-0.0097837019711732,-0.4695942103862762,0.7605968117713928,4.791557788848877,4.1171875,0,"['C1', 'F1', 'J1']",0,None,0,0.071783071882256,[2500|0|0]
25,2500,1.292619228363037,-0.334925889968872,-0.0093258703127503,-0.4503438472747803,0.7515102028846741,4.80585241317749,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0724927003808509,[2600|0|0]
26,2600,1.2924484014511108,-0.334986925125122,-0.0092496443539857,-0.4478974342346191,0.7514861822128296,4.794915676116943,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0726894680634776,[2700|0|0]
27,2700,1.2924453020095823,-0.3347512483596802,-0.009432440623641,-0.4428428709506988,0.759372889995575,4.805572509765625,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0729877424681905,[2800|0|0]
28,2800,1.292489767074585,-0.3347086608409881,-0.0098620066419243,-0.4453369677066803,0.7547017931938171,4.794407367706299,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.073421698459989,[2900|0|0]
29,2900,1.292428731918335,-0.3349826633930206,-0.0091131906956434,-0.4364925622940063,0.7573032379150391,4.805140972137451,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0742214034119703,[3000|0|0]
30,3000,1.2924832105636597,-0.3351284265518188,-0.0093524977564811,-0.434666097164154,0.7539017796516418,4.821441173553467,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0745068551427866,[3100|0|0]
31,3100,1.292866587638855,-0.3349762558937073,-0.009013564325869,-0.4419185817241668,0.731707751750946,4.8120198249816895,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.075040718197663,[3200|0|0]
32,3200,1.2924542427062988,-0.334753155708313,-0.0094718653708696,-0.4539905786514282,0.7396673560142517,4.816927909851074,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0756963414766703,[3300|0|0]
33,3300,1.292705774307251,-0.3350825905799866,-0.0091251619160175,-0.4458909332752228,0.7264731526374817,4.812459468841553,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0762367105788204,[3400|0|0]
34,3400,1.2926462888717651,-0.3346733152866363,-0.0095274597406387,-0.4646863341331482,0.7230467200279236,4.794100761413574,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0768136753285901,[3500|0|0]
35,3500,1.2923825979232788,-0.3349519073963165,-0.0093401502817869,-0.4553379118442535,0.7348323464393616,4.806737422943115,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0772405609259871,[3600|0|0]
36,3600,1.292528510093689,-0.3351143300533294,-0.0093297334387898,-0.4439439475536346,0.7336091995239258,4.811620235443115,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0774591472741495,[3700|0|0]
37,3700,1.2924952507019043,-0.334955632686615,-0.0091932965442538,-0.4444678127765655,0.7359575629234314,4.79268741607666,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0776710577919032,[3800|0|0]
38,3800,1.292447566986084,-0.3346492350101471,-0.00948051456362,-0.4489197134971618,0.7317229509353638,4.797914981842041,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0780937248754903,[3900|0|0]
39,3900,1.2924972772598269,-0.335028201341629,-0.0094235464930534,-0.4482025504112243,0.7265201210975647,4.819733619689941,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0784801598024528,[4000|0|0]
40,4000,1.2933701276779177,-0.3347356617450714,-0.0093561708927154,-0.4609706103801727,0.7281291484832764,4.804386138916016,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0794031910800574,[4100|0|0]
41,4100,1.2933428287506104,-0.334799200296402,-0.0096553796902298,-0.4597088992595672,0.7282766103744507,4.796969890594482,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0797102876177248,[4200|0|0]
42,4200,1.293336033821106,-0.334907591342926,-0.0093116173520684,-0.4548386633396148,0.7305821776390076,4.806282043457031,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0800707974444589,[4300|0|0]
43,4300,1.293193817138672,-0.3346992433071136,-0.0095162177458405,-0.4637237787246704,0.74074387550354,4.808563232421875,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0803955986296801,[4400|0|0]
44,4400,1.293540120124817,-0.3348202705383301,-0.0092633320018649,-0.4601264595985412,0.7306795716285706,4.797909736633301,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0808411595664946,[4500|0|0]
45,4500,1.293342351913452,-0.3348550498485565,-0.0097680669277906,-0.4567464590072632,0.7373034358024597,4.81684684753418,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0813843715060684,[4600|0|0]
46,4600,1.2927452325820925,-0.3348640203475952,-0.0090113142505288,-0.5731717348098755,0.6617870926856995,4.811267375946045,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0823483769937496,[4700|0|0]
47,4700,1.2925986051559448,-0.3346815407276153,-0.0093517014756798,-0.5508553385734558,0.6922047138214111,4.804218292236328,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0827614894201576,[4800|0|0]
48,4800,1.292486310005188,-0.3348667025566101,-0.0095550939440727,-0.5092248320579529,0.722196638584137,4.807563781738281,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0830585813251283,[4900|0|0]
49,4900,1.292792558670044,-0.3346372246742248,-0.0095910746604204,-0.4961417615413666,0.7286611795425415,4.810084819793701,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0834429547830816,[5000|0|0]
50,5000,1.2923738956451416,-0.3348802626132965,-0.0094991354271769,-0.4745265245437622,0.7498475909233093,4.815822601318359,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0839357011588754,[5100|0|0]
51,5100,1.2923904657363892,-0.3347782492637634,-0.0096633033826947,-0.4720038771629333,0.7568025588989258,4.80963945388794,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0841296919035665,[5200|0|0]
52,5200,1.292546033859253,-0.3349572420120239,-0.0092705180868506,-0.4581791460514068,0.753343939781189,4.8054914474487305,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0845885166341691,[5300|0|0]
53,5300,1.2926018238067627,-0.334924578666687,-0.0095463609322905,-0.4567665159702301,0.7513080835342407,4.8114914894104,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0848718339258265,[5400|0|0]
54,5400,1.292436122894287,-0.3349243998527527,-0.0093022780492901,-0.4612918496131897,0.7545587420463562,4.804864883422852,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0851668479562445,[5500|0|0]
55,5500,1.2927361726760864,-0.3346675336360931,-0.0095431404188275,-0.456756442785263,0.757806122303009,4.785069942474365,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.085629476107007,[5600|0|0]
56,5600,1.292449116706848,-0.3350580930709839,-0.0093429144471883,-0.4494021534919739,0.769815981388092,4.793100833892822,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0861539074574966,[5700|0|0]
57,5700,1.2924789190292358,-0.3350850045681,-0.0094213923439383,-0.4621728360652923,0.7674065232276917,4.817563533782959,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0862420617958756,[5800|0|0]
58,5800,1.292582869529724,-0.3349153697490692,-0.0097316643223166,-0.4717103838920593,0.7646211385726929,4.809272766113281,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0866106406598194,[5900|0|0]
59,5900,1.2924909591674805,-0.3347919583320617,-0.0093958992511034,-0.4742991924285888,0.7686099410057068,4.808300971984863,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0869799861289704,[6000|0|0]
60,6000,1.29247784614563,-0.3350138068199157,-0.0090668546035885,-0.46133553981781,0.7773587703704834,4.803934097290039,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0873770492007403,[6100|0|0]
61,6100,1.292455792427063,-0.3348099589347839,-0.0094740837812423,-0.4768880903720855,0.7719497680664062,4.80672025680542,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0878329833296536,[6200|0|0]
62,6200,1.2923156023025513,-0.3346418142318725,-0.0096471849828958,-0.4876062273979187,0.7729271650314331,4.8035407066345215,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0881120710186362,[6300|0|0]
63,6300,1.292749285697937,-0.3353277444839477,-0.0093863494694232,-0.4728720188140869,0.7550221085548401,4.79569673538208,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0889644892042902,[6400|0|0]
64,6400,1.292488932609558,-0.3348746299743652,-0.0093192961066961,-0.4942009747028351,0.74751216173172,4.774693012237549,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0894913598173212,[6500|0|0]
65,6500,1.29266095161438,-0.3348187506198883,-0.0091681955382227,-0.4570969939231872,0.7673828601837158,4.7831549644470215,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0897270384588431,[6600|0|0]
66,6600,1.293381929397583,-0.3346631526947021,-0.009612038731575,-0.5763720273971558,0.6535048484802246,4.777074813842773,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0905878615872962,[6700|0|0]
67,6700,1.2933149337768557,-0.3347388207912445,-0.0093852849677205,-0.5256068706512451,0.701652467250824,4.767794132232666,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0908361181953718,[6800|0|0]
68,6800,1.2932758331298828,-0.3347231745719909,-0.009487728588283,-0.4841660857200622,0.727846086025238,4.7669830322265625,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0909468808251915,[6900|0|0]
69,6900,1.2931737899780271,-0.3346378207206726,-0.0095860185101628,-0.4612597823143005,0.751443088054657,4.771716117858887,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0911122863677788,[7000|0|0]
70,7000,1.2936913967132568,-0.3349218964576721,-0.0093977209180593,-0.4296586513519287,0.7439525723457336,4.7854084968566895,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0917320215853506,[7100|0|0]
71,7100,1.292523741722107,-0.3352369666099548,-0.0093343574553728,-0.3753354549407959,0.8208302855491638,4.798417568206787,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0929430964416747,[7200|0|0]
72,7200,1.292166233062744,-0.3348944783210754,-0.0094514032825827,-0.4060325920581817,0.8103947639465332,4.815055847167969,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0934518305521943,[7300|0|0]
73,7300,1.2922768592834473,-0.3348844051361084,-0.0094530237838625,-0.4199566543102264,0.7951732277870178,4.810588836669922,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0935629262577226,[7400|0|0]
74,7400,1.2926101684570312,-0.3349852561950683,-0.0094626098871231,-0.4378060698509216,0.7736005187034607,4.816496849060059,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0939112907717941,[7500|0|0]
75,7500,1.2927440404891968,-0.3350192308425903,-0.0092232394963502,-0.4474231004714966,0.761254608631134,4.810435771942139,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0941876495633118,[7600|0|0]
76,7600,1.2924776077270508,-0.3348833322525024,-0.0092326793819665,-0.4631038904190063,0.7530527710914612,4.804882049560547,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0944868885229629,[7700|0|0]
77,7700,1.2926976680755615,-0.3350989818572998,-0.0091275461018085,-0.4634695053100586,0.7469397187232971,4.805657386779785,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0948124408469182,[7800|0|0]
78,7800,1.292559266090393,-0.335043340921402,-0.0092544704675674,-0.4684453904628753,0.7513852715492249,4.79688024520874,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0950083000255887,[7900|0|0]
79,7900,1.292569875717163,-0.3348470330238342,-0.009383613243699,-0.4709252417087555,0.7476619482040405,4.817741870880127,4.1171875,0,"['C1', 'F1', 'J1']",0,None,0,0.0952435173962369,[8000|0|0]
80,8000,1.292504906654358,-0.3347781896591186,-0.0093968976289033,-0.4756270349025726,0.7433712482452393,4.820704936981201,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.09533910433508,[8100|0|0]
81,8100,1.2925958633422852,-0.3348778784275055,-0.009550760500133,-0.4733075797557831,0.7370243668556213,4.808555603027344,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0955437619827852,[8200|0|0]
82,8200,1.2926077842712402,-0.3351797461509704,-0.0093185128644108,-0.4091926217079162,0.782791256904602,4.820732593536377,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0959248199774731,[8300|0|0]
83,8300,1.2933536767959597,-0.3349840641021728,-0.0093948589637875,-0.3963735103607178,0.8081318736076355,4.820742607116699,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0966997237453977,[8400|0|0]
84,8400,1.2936546802520752,-0.3347275555133819,-0.009693119674921,-0.3906495571136474,0.8195675611495972,4.81998872756958,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0971950611945402,[8500|0|0]
85,8500,1.2934134006500244,-0.3345841467380523,-0.0097015164792537,-0.3807417154312134,0.8376543521881104,4.813348293304443,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0974758679421983,[8600|0|0]
86,8600,1.2934755086898804,-0.3351963460445404,-0.0093557033687829,-0.345013290643692,0.8509075045585632,4.8083672523498535,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0981817235271819,[8700|0|0]
87,8700,1.2933868169784546,-0.3350917100906372,-0.0092198755592107,-0.3491447269916534,0.8528872728347778,4.811861991882324,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0983747626330078,[8800|0|0]
88,8800,1.293550968170166,-0.33475461602211,-0.0094206994399428,-0.3571812212467193,0.8479482531547546,4.819334506988525,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0988000957446377,[8900|0|0]
89,8900,1.2933295965194702,-0.3350270390510559,-0.0091446060687303,-0.3505032658576965,0.8596583604812622,4.798730373382568,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.0992466909350052,[9000|0|0]
90,9000,1.2932631969451904,-0.3348279595375061,-0.0097731417044997,-0.353733092546463,0.8623726963996887,4.803863048553467,4.11328125,0,"['C1', 'F1', 'J1']",0,None,0,0.099909336090131,[9100|0|0]
