,time.ms,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,pm.vbat,drone_id,node_name,wind_speed,global_wind_direction,relative_wind_direction,travel_dist,waiting_time
0,0,1.3741552829742432,-0.3356205224990845,0.0,0.2206328958272934,0.6101667881011963,-1.382628321647644,4.01171875,2,"['A1', 'F1', 'E2']",0,None,450,0.0,[6200|0|0]
1,100,1.3739458322525024,-0.3358710408210754,0.0,0.249260663986206,0.6214589476585388,-1.3776490688323977,4.01171875,2,"['A1', 'F1', 'E2']",0,None,450,0.0003265410150208,[6300|0|0]
2,200,1.374135971069336,-0.335512101650238,0.0,0.2667027711868286,0.624870777130127,-1.3747766017913818,4.01171875,2,"['A1', 'F1', 'E2']",0,None,450,0.0007327307465851,[6400|0|0]
3,300,1.3747717142105105,-0.3360103666782379,0.0,0.2854995131492615,0.6256945133209229,-1.3636534214019775,4.01171875,2,"['A1', 'F1', 'E2']",0,None,450,0.0015404667057192,[6500|0|0]
4,400,1.3744040727615356,-0.3353569507598877,0.0,0.0398916229605674,0.4484826326370239,-1.3439842462539673,4.01171875,2,"['A1', 'F1', 'E2']",0,None,450,0.0022902083928073,[6600|0|0]
5,500,1.3742793798446655,-0.3352284729480743,0.0,0.0902984589338302,0.4785746932029724,-1.3392350673675537,4.01171875,2,"['A1', 'F1', 'E2']",0,None,450,0.0024692471362288,[6700|0|0]
6,600,1.3744869232177734,-0.3354933261871338,0.0,0.1497526168823242,0.4902830123901367,-1.3148908615112305,3.115234375,2,"['C1', 'F1', 'J1']",0,None,450,0.0028057311476786,[6700|0|0]
7,700,1.373678207397461,-0.3357386887073517,0.0,-0.2623333036899566,1.0352164506912231,-0.8647456765174866,3.39453125,2,"['C1', 'F1', 'J1']",0,None,450,0.0036508489171944,[6700|0|0]
8,800,1.3672500848770142,-0.3325846791267395,0.0198685191571712,-3.914193391799927,9.151307106018066,0.721259355545044,3.615234375,2,"['C1', 'F1', 'J1']",0,None,450,0.0247701905042645,[6700|0|0]
9,900,1.345603108406067,-0.3206340670585632,0.0682574734091758,-3.4523727893829346,4.972651481628418,2.268267869949341,3.599609375,2,"['C1', 'F1', 'J1']",0,None,450,0.0791107795031001,[6700|0|0]
10,1000,1.3175783157348633,-0.3041256666183471,0.1284597367048263,1.043771266937256,-1.2651615142822266,1.9717687368392944,3.615234375,2,"['C1', 'F1', 'J1']",0,None,450,0.1475375929264746,[6700|0|0]
11,1100,1.2924509048461914,-0.2899825274944305,0.1971272528171539,2.8537020683288574,-4.143065452575684,1.3979471921920776,3.62109375,2,"['C1', 'F1', 'J1']",0,None,450,0.2220133804770832,[6700|0|0]
12,1200,1.2760932445526123,-0.2807160019874573,0.2717997133731842,3.718339443206787,-5.03087854385376,0.947768211364746,3.626953125,2,"['C1', 'F1', 'J1']",0,None,450,0.2990160941353915,[6700|0|0]
13,1300,1.268520712852478,-0.2785261869430542,0.3503448367118835,3.2802913188934326,-4.618540287017822,0.4154811501502991,3.62109375,2,"['C1', 'F1', 'J1']",0,None,450,0.3779557858409569,[6700|0|0]
14,1400,1.268450379371643,-0.2811641991138458,0.4314621090888977,1.9325093030929563,-2.81725549697876,-0.068154752254486,3.626953125,2,"['C1', 'F1', 'J1']",0,None,450,0.459115972711728,[6700|0|0]
15,1500,1.272211670875549,-0.2872914373874664,0.5158527493476868,0.8794305920600891,-0.8768224120140076,-0.1638118326663971,3.626953125,2,"['C1', 'F1', 'J1']",0,None,450,0.543812315761044,[6700|0|0]
16,1600,1.276773452758789,-0.2938687205314636,0.6030229926109314,-0.2960246801376343,0.7537004947662354,-0.2389294207096099,3.626953125,2,"['C1', 'F1', 'J1']",0,None,450,0.6313492897667738,[6700|0|0]
17,1700,1.2788963317871094,-0.2994993031024933,0.6921485066413879,-0.9429426789283752,1.4359328746795654,0.0014632281381636,3.626953125,2,"['C1', 'F1', 'J1']",0,None,450,0.7206777137238278,[6700|0|0]
18,1800,1.2778558731079102,-0.3020853996276855,0.7831535935401917,-1.298689603805542,1.5925148725509644,0.2690669894218445,3.626953125,2,"['C1', 'F1', 'J1']",0,None,450,0.8117254830043519,[6700|0|0]
19,1900,1.27444326877594,-0.3029210567474365,0.8747053146362305,-0.6442232728004456,1.116329312324524,0.5419182181358337,3.62109375,2,"['C1', 'F1', 'J1']",0,None,450,0.9033445957854482,[6700|0|0]
20,2000,1.268759846687317,-0.3007983863353729,0.9678868651390076,-0.2228182703256607,0.9319936633110046,0.3890874087810516,3.62109375,2,"['C1', 'F1', 'J1']",0,None,450,0.9967234390553096,[6700|0|0]
21,2100,1.259623408317566,-0.2978202104568481,1.0605911016464231,0.4561742842197418,0.2120232284069061,0.3727556765079498,3.611328125,2,"['C1', 'F1', 'J1']",0,None,450,1.0899244020550043,[6700|0|0]
22,2200,1.2501490116119385,-0.2935302257537842,1.1572109460830688,0.7486985921859741,-0.323664516210556,2.5231735706329346,3.611328125,2,"['C1', 'F1', 'J1']",0,None,450,1.1871023959664335,[6700|0|0]
23,2300,1.2412320375442505,-0.2893440127372741,1.256296992301941,1.2242637872695925,-0.5646623373031616,8.339522361755371,3.615234375,2,"['C1', 'F1', 'J1']",0,None,450,1.2866768975279872,[6700|0|0]
24,2400,1.231315016746521,-0.2884411811828613,1.3537490367889404,1.1817378997802734,-0.6890166997909546,11.084522247314451,3.615234375,2,"['C1', 'F1', 'J1']",0,None,450,1.3846363962048096,[6700|0|0]
25,2500,1.226456642150879,-0.2875730693340301,1.453226089477539,1.734339714050293,-0.5079769492149353,10.08935546875,3.658203125,2,"['C1', 'F1', 'J1']",0,None,450,1.4842358009896972,[6700|0|0]
26,2600,1.2227075099945068,-0.2849395871162414,1.5468153953552246,0.4883476197719574,-0.9428897500038148,9.73935890197754,3.68359375,2,"['C1', 'F1', 'J1']",0,None,450,1.5779371851586856,[6700|0|0]
27,2700,1.2146413326263428,-0.2874403595924377,1.6226258277893066,0.7423034310340881,-0.1777292490005493,10.483086585998535,3.689453125,2,"['C1', 'F1', 'J1']",0,None,450,1.654216531945053,[6700|0|0]
28,2800,1.2074135541915894,-0.2941214442253113,1.679975986480713,0.1860008090734481,-0.0855827629566192,3.193245887756348,3.68359375,2,"['C1', 'F1', 'J1']",0,None,450,1.7124051766698014,[6700|0|0]
29,2900,1.2036809921264648,-0.2892656922340393,1.7268459796905518,0.2701687812805176,0.2035861015319824,-3.303053855895996,3.68359375,2,"['C1', 'F1', 'J1']",0,None,450,1.7596736292620017,[6700|0|0]
30,3000,1.194764494895935,-0.2939585149288177,1.7501975297927856,0.3622878491878509,0.5508245229721069,-6.0452494621276855,3.658203125,2,"['C1', 'F1', 'J1']",0,None,450,1.7851063129560951,[6700|0|0]
31,3100,1.1860941648483276,-0.2877933382987976,1.770884990692139,0.0229104533791542,0.1861431747674942,-6.699279308319092,3.63671875,2,"['C1', 'F1', 'J1']",0,None,450,1.8083690527877672,[6700|0|0]
