time.ms,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,pm.vbat,drone_id,node_name,wind_speed,global_wind_direction,relative_wind_direction,travel_dist,waiting_time
0,0.8495765924453735,-0.7398707866668701,0.023346595466136932,0.2744877338409424,-0.28031817078590393,-8.650513648986816,4.1640625,2,G1,6.1,180,0,0.15138770499454138,[100|0|0|0]
100,0.8498461246490479,-0.7396407127380371,0.023629264906048775,0.26926442980766296,-0.2844446003437042,-8.651601791381836,4.1640625,2,G1,6.1,180,0,0.15184100802101072,[200|0|0|0]
200,0.8499390482902527,-0.7395167946815491,0.02356252260506153,0.26655274629592896,-0.2840330898761749,-8.644389152526855,4.1640625,2,G1,6.1,180,0,0.15200966454344494,[300|0|0|0]
300,0.8498148322105408,-0.7399379014968872,0.023715166375041008,0.2792259156703949,-0.2844730317592621,-8.641145706176758,4.1640625,2,G1,6.1,180,0,0.15247448784847253,[400|0|0|0]
400,0.8500111699104309,-0.739442765712738,0.02338664047420025,0.26586633920669556,-0.2909543812274933,-8.644002914428711,4.1640625,2,G1,6.1,180,0,0.15310029708831036,[500|0|0|0]
500,0.8501500487327576,-0.7398682236671448,0.023603586480021477,0.28597500920295715,-0.28907498717308044,-8.637054443359375,4.1640625,2,G1,6.1,180,0,0.15359765748852391,[600|0|0|0]
600,0.8495428562164307,-0.7399094104766846,0.02324274368584156,0.2895868420600891,-0.267267644405365,-8.639886856079102,4.1640625,2,G1,6.1,180,0,0.1543051789562371,[700|0|0|0]
700,0.8499504923820496,-0.7396273016929626,0.023410219699144363,0.2766455113887787,-0.27457788586616516,-8.631702423095703,4.1640625,2,G1,6.1,180,0,0.15482843876207483,[800|0|0|0]
800,0.8498872518539429,-0.7393287420272827,0.023410217836499214,0.2720664441585541,-0.26492294669151306,-8.623495101928711,4.16015625,2,G1,6.1,180,0,0.15513362270393546,[900|0|0|0]
900,0.8502758145332336,-0.7396456599235535,0.023699142038822174,0.27985748648643494,-0.27558693289756775,-8.621527671813965,4.1640625,2,G1,6.1,180,0,0.15571232392512155,[1000|0|0|0]
1000,0.8501850962638855,-0.739456295967102,0.023704079911112785,0.27040061354637146,-0.27126675844192505,-8.631570816040039,4.1640625,2,G1,6.1,180,0,0.15592235462520898,[1100|0|0|0]
1100,0.8500291109085083,-0.7396558523178101,0.023615757003426552,0.2766021192073822,-0.2698337733745575,-8.642579078674316,4.1640625,2,G1,6.1,180,0,0.156190599111121,[1200|0|0|0]
1200,0.8499730229377747,-0.7396050691604614,0.023332897573709488,0.26835694909095764,-0.2714245021343231,-8.64417552947998,4.1640625,2,G1,6.1,180,0,0.1564834032205716,[1300|0|0|0]
1300,0.8498328924179077,-0.7399516701698303,0.02341798134148121,0.276411235332489,-0.27431806921958923,-8.644964218139648,4.1640625,2,G1,6.1,180,0,0.15686681953455936,[1400|0|0|0]
1400,0.849467396736145,-0.7397533655166626,0.023244662210345268,0.27022475004196167,-0.2673909068107605,-8.645879745483398,4.1640625,2,G1,6.1,180,0,0.15731732075550428,[1500|0|0|0]
1500,0.8498765826225281,-0.7394955158233643,0.023206904530525208,0.2557434141635895,-0.2811564803123474,-8.650721549987793,4.1640625,2,G1,6.1,180,0,0.15780244465342577,[1600|0|0|0]
1600,0.8500986695289612,-0.7396434545516968,0.023330336436629295,0.25455930829048157,-0.2914392054080963,-8.683043479919434,4.1640625,2,G1,6.1,180,0,0.1580964580830411,[1700|0|0|0]
1700,0.8499174118041992,-0.7395051717758179,0.023624669760465622,0.2558746933937073,-0.2897402346134186,-8.640106201171875,4.1640625,2,G1,6.1,180,0,0.15846875983486508,[1800|0|0|0]
1800,0.8494775295257568,-0.7396516799926758,0.023141469806432724,0.26190561056137085,-0.27261754870414734,-8.654463768005371,4.1640625,2,G1,6.1,180,0,0.15913841890638725,[1900|0|0|0]
1900,0.849810779094696,-0.7400162816047668,0.023542137816548347,0.27614855766296387,-0.29082244634628296,-8.647960662841797,4.1640625,2,G1,6.1,180,0,0.15977444128419135,[2000|0|0|0]
2000,0.8499618768692017,-0.7397805452346802,0.023309409618377686,0.2704950273036957,-0.2975461184978485,-8.649551391601562,4.1640625,2,G1,6.1,180,0,0.16013853548610338,[2100|0|0|0]
2100,0.8499053120613098,-0.7397990822792053,0.02342396043241024,0.2723463475704193,-0.29505372047424316,-8.664657592773438,4.1640625,2,G1,6.1,180,0,0.1602676288186465,[2200|0|0|0]
2200,0.8498615026473999,-0.7398285269737244,0.023384880274534225,0.2721747159957886,-0.29074782133102417,-8.681443214416504,4.1640625,2,G1,6.1,180,0,0.16033330616270108,[2300|0|0|0]
2300,0.8500440120697021,-0.7394693493843079,0.02337094396352768,0.2605663537979126,-0.29743635654449463,-8.67568302154541,4.1640625,2,G1,6.1,180,0,0.16073643449305336,[2400|0|0|0]
2400,0.8498958945274353,-0.7397505640983582,0.02334093488752842,0.27190011739730835,-0.29368188977241516,-8.672954559326172,4.1640625,2,G1,6.1,180,0,0.16105568528219552,[2500|0|0|0]
2500,0.8497433662414551,-0.7397242784500122,0.023306213319301605,0.265299916267395,-0.2901368737220764,-8.675567626953125,4.1640625,2,G1,6.1,180,0,0.1612143087376905,[2600|0|0|0]
2600,0.8498124480247498,-0.7399366497993469,0.023379914462566376,0.269199937582016,-0.2993521988391876,-8.681681632995605,4.1640625,2,G1,6.1,180,0,0.1614494804649877,[2700|0|0|0]
