time.ms,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,pm.vbat,drone_id,node_name,wind_speed,global_wind_direction,relative_wind_direction,travel_dist,waiting_time
0,-0.3298535645008087,-0.3620345890522003,0.015238415449857712,0.4568614661693573,0.04776284471154213,-4.817605495452881,3.96875,2,K1,7.6,90,0,0.0382592847457017,[100|0|0|0]
100,-0.32971757650375366,-0.3620947301387787,0.01527938712388277,0.46061474084854126,0.041639506816864014,-4.812262535095215,3.96484375,2,K1,7.6,90,0,0.03841351951386468,[200|0|0|0]
200,-0.3299175798892975,-0.3620988726615906,0.01559906080365181,0.46069344878196716,0.04731170833110809,-4.823955535888672,3.96875,2,K1,7.6,90,0,0.03879062662896769,[300|0|0|0]
300,-0.3298836946487427,-0.3619541823863983,0.01577700488269329,0.4536967873573303,0.04622850567102432,-4.836341857910156,3.96875,2,K1,7.6,90,0,0.039022461873330125,[400|0|0|0]
400,-0.32982972264289856,-0.3617349863052368,0.015573177486658096,0.4425804615020752,0.04537977650761604,-4.8302226066589355,3.96875,2,K1,7.6,90,0,0.039326609052810525,[500|0|0|0]
500,-0.3300987482070923,-0.3619559407234192,0.015578269958496094,0.4431050419807434,0.04925932362675667,-4.840415000915527,3.96484375,2,K1,7.6,90,0,0.03967477789457194,[600|0|0|0]
600,-0.3294578492641449,-0.36192694306373596,0.015356121584773064,0.29968225955963135,-0.04930529743432999,-4.858334541320801,3.96484375,2,K1,7.6,90,0,0.04035370515082696,[700|0|0|0]
700,-0.32983824610710144,-0.3615831434726715,0.015376342460513115,0.30739524960517883,-0.025564640760421753,-4.869503498077393,3.96484375,2,K1,7.6,90,0,0.040866841390789686,[800|0|0|0]
800,-0.32967662811279297,-0.3617004156112671,0.01564165949821472,0.3346322774887085,-0.01856943964958191,-4.872304916381836,3.96484375,2,K1,7.6,90,0,0.0411989050308797,[900|0|0|0]
900,-0.32968100905418396,-0.3617386519908905,0.015105091966688633,0.3514445722103119,-0.008127618581056595,-4.855177402496338,3.96875,2,K1,7.6,90,0,0.0417368510590853,[1000|0|0|0]
1000,-0.32998546957969666,-0.36171454191207886,0.015585600398480892,0.36476320028305054,0.01422927062958479,-4.830224990844727,3.96484375,2,K1,7.6,90,0,0.042306206712889864,[1100|0|0|0]
1100,-0.329788476228714,-0.36182039976119995,0.015530088916420937,0.37549981474876404,0.01419899333268404,-4.815409183502197,3.96484375,2,K1,7.6,90,0,0.042536627608627246,[1200|0|0|0]
1200,-0.32988470792770386,-0.3619954288005829,0.015403308905661106,0.38447412848472595,0.018000666052103043,-4.841940402984619,3.96484375,2,K1,7.6,90,0,0.042773205028610754,[1300|0|0|0]
1300,-0.3300103545188904,-0.3618730306625366,0.015461930073797703,0.3801576793193817,0.017817750573158264,-4.8324432373046875,3.96875,2,K1,7.6,90,0,0.04295815045685294,[1400|0|0|0]
1400,-0.3297327160835266,-0.36192333698272705,0.015412574633955956,0.37890350818634033,0.012695088051259518,-4.827314376831055,3.96875,2,K1,7.6,90,0,0.04324459379520158,[1500|0|0|0]
1500,-0.3299451768398285,-0.3619687259197235,0.015469478443264961,0.37394022941589355,0.022817838937044144,-4.828869342803955,3.96875,2,K1,7.6,90,0,0.04346917734776924,[1600|0|0|0]
1600,-0.3302139937877655,-0.3616485893726349,0.015508056618273258,0.3673386871814728,0.02602524682879448,-4.820981979370117,3.96484375,2,K1,7.6,90,0,0.04388898472725056,[1700|0|0|0]
1700,-0.3300674259662628,-0.36191365122795105,0.015147151425480843,0.3780917823314667,0.02858319878578186,-4.831424713134766,3.96875,2,K1,7.6,90,0,0.04436014549771879,[1800|0|0|0]
1800,-0.3299699127674103,-0.36184078454971313,0.015492377802729607,0.37227556109428406,0.019989237189292908,-4.829067707061768,3.96484375,2,K1,7.6,90,0,0.04472620509436419,[1900|0|0|0]
1900,-0.3299787640571594,-0.36179423332214355,0.015367967076599598,0.36495116353034973,0.01933184452354908,-4.822882652282715,3.96484375,2,K1,7.6,90,0,0.044859334320662,[2000|0|0|0]
2000,-0.32991209626197815,-0.3619386851787567,0.015039524994790554,0.35554394125938416,0.012481498531997204,-4.822297096252441,3.96484375,2,K1,7.6,90,0,0.045224279706845165,[2100|0|0|0]
2100,-0.330033540725708,-0.3620213270187378,0.015484046190977097,0.470121830701828,0.08508498221635818,-4.817822456359863,3.96875,2,K1,7.6,90,0,0.04569244370091691,[2200|0|0|0]
2200,-0.3299714922904968,-0.36211076378822327,0.015553740784525871,0.4614144265651703,0.07727445662021637,-4.84187650680542,3.96484375,2,K1,7.6,90,0,0.045821696478133035,[2300|0|0|0]
2300,-0.3300322890281677,-0.36191636323928833,0.015487924218177795,0.44929200410842896,0.07400363683700562,-4.834407329559326,3.96875,2,K1,7.6,90,0,0.04603575169797941,[2400|0|0|0]
2400,-0.32993122935295105,-0.3619925379753113,0.015324357897043228,0.44211897253990173,0.06954443454742432,-4.799990177154541,3.96484375,2,K1,7.6,90,0,0.046242559796884075,[2500|0|0|0]
2500,-0.33000612258911133,-0.36218398809432983,0.015322093851864338,0.4375559985637665,0.06263262778520584,-4.819519996643066,3.96484375,2,K1,7.6,90,0,0.04644814985207973,[2600|0|0|0]
2600,-0.32985439896583557,-0.3619382977485657,0.01546486932784319,0.4208274185657501,0.047698017209768295,-4.800961971282959,3.96484375,2,K1,7.6,90,0,0.04677028125446488,[2700|0|0|0]
2700,-0.3299486041069031,-0.3622184991836548,0.015490547753870487,0.42710790038108826,0.05544438585639,-4.806941032409668,3.96875,2,K1,7.6,90,0,0.047067008122801374,[2800|0|0|0]
2800,-0.3299241065979004,-0.36202648282051086,0.015556761994957924,0.427322655916214,0.05713621526956558,-4.793193340301514,3.96875,2,K1,7.6,90,0,0.04727159242665956,[2900|0|0|0]
2900,-0.3300192654132843,-0.36212795972824097,0.015625691041350365,0.42608585953712463,0.05637006089091301,-4.803153038024902,3.96484375,2,K1,7.6,90,0,0.04742684698016542,[3000|0|0|0]
3000,-0.32991957664489746,-0.3621916174888611,0.01538549643009901,0.42864206433296204,0.061258647590875626,-4.815722942352295,3.96484375,2,K1,7.6,90,0,0.04769458493471024,[3100|0|0|0]
3100,-0.3300732374191284,-0.3620699942111969,0.015540019609034061,0.42760974168777466,0.06546952575445175,-4.819092750549316,3.96484375,2,K1,7.6,90,0,0.0479441470873601,[3200|0|0|0]
3200,-0.32988598942756653,-0.3619633913040161,0.01541967038065195,0.42082053422927856,0.061765655875205994,-4.826326370239258,3.96875,2,K1,7.6,90,0,0.04819094645311197,[3300|0|0|0]
3300,-0.3300652503967285,-0.36173734068870544,0.015498633496463299,0.41850095987319946,0.06667984277009964,-4.831204891204834,3.96484375,2,K1,7.6,90,0,0.048490059390655406,[3400|0|0|0]
3400,-0.3300788998603821,-0.362039715051651,0.015565567649900913,0.4330306351184845,0.06946833431720734,-4.8245849609375,3.96484375,2,K1,7.6,90,0,0.04880005413919346,[3500|0|0|0]
3500,-0.32985490560531616,-0.3618806004524231,0.015244539827108383,0.43256986141204834,0.06293913722038269,-4.819025993347168,3.96484375,2,K1,7.6,90,0,0.04922260560942745,[3600|0|0|0]
3600,-0.32978665828704834,-0.36183297634124756,0.015544905327260494,0.3974841833114624,0.04533447325229645,-4.827813148498535,3.96484375,2,K1,7.6,90,0,0.049534286834556004,[3700|0|0|0]
3700,-0.3299447000026703,-0.3618897497653961,0.01529769878834486,0.42012807726860046,0.06588609516620636,-4.8133697509765625,3.96484375,2,K1,7.6,90,0,0.04983313709547094,[3800|0|0|0]
3800,-0.32999950647354126,-0.36170879006385803,0.01525763887912035,0.43361976742744446,0.083144411444664,-4.811315536499023,3.96875,2,K1,7.6,90,0,0.050026411406120755,[3900|0|0|0]
3900,-0.3298036754131317,-0.3619470000267029,0.015581742860376835,0.45104753971099854,0.08148953318595886,-4.811770439147949,3.96484375,2,K1,7.6,90,0,0.05047377834867013,[4000|0|0|0]
4000,-0.329817533493042,-0.3617700934410095,0.015359378419816494,0.458868145942688,0.08906564861536026,-4.801723003387451,3.96484375,2,K1,7.6,90,0,0.05075826724277005,[4100|0|0|0]
4100,-0.32982826232910156,-0.3617587983608246,0.015385538339614868,0.4661805033683777,0.08783365786075592,-4.797388076782227,3.96875,2,K1,7.6,90,0,0.05078871437996609,[4200|0|0|0]
4200,-0.329722136259079,-0.3619460463523865,0.015428579412400723,0.46230021119117737,0.08921921998262405,-4.793192386627197,3.96484375,2,K1,7.6,90,0,0.05100820717490241,[4300|0|0|0]
4300,-0.329772412776947,-0.36198723316192627,0.01529441773891449,0.46453869342803955,0.09033101052045822,-4.802972316741943,3.96484375,2,K1,7.6,90,0,0.05115728244502334,[4400|0|0|0]
4400,-0.33009690046310425,-0.3616093695163727,0.015331477858126163,-0.22477969527244568,-0.14734363555908203,-3.964933156967163,3.96484375,2,K1,7.6,90,0,0.05165672878401754,[4500|0|0|0]
4500,-0.32988810539245605,-0.3614470660686493,0.015678973868489265,-0.12787258625030518,-0.22985514998435974,-4.424717903137207,3.96484375,2,K1,7.6,90,0,0.05209341089710228,[4600|0|0|0]
4600,-0.33016568422317505,-0.3615148961544037,0.015646010637283325,0.15480147302150726,-0.13334839046001434,-4.5308403968811035,3.96484375,2,K1,7.6,90,0,0.052381052170928394,[4700|0|0|0]
4700,-0.33015158772468567,-0.3616267442703247,0.015597590245306492,0.39119139313697815,-0.053328827023506165,-4.606348514556885,3.96875,2,K1,7.6,90,0,0.05250374384409301,[4800|0|0|0]
4800,-0.32972463965415955,-0.36200371384620667,0.015127708204090595,0.3998029828071594,-0.09742975980043411,-4.611912727355957,3.96484375,2,K1,7.6,90,0,0.05324210679598308,[4900|0|0|0]
