time.ms,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,pm.vbat,drone_id,node_name,wind_speed,global_wind_direction,relative_wind_direction,travel_dist,waiting_time,curr_node_role
0,-0.3309868574142456,-0.3732817769050598,0.0171606931835412,0.4560941755771637,0.082905113697052,-4.3311543464660645,4.07421875,2,K1,0,None,None,0.0,[6200|0|0|0],start
100,-0.3306357562541961,-0.3732506334781647,0.0172382518649101,0.4807147681713104,0.103465624153614,-4.343347549438477,4.07421875,2,K1,0,None,None,0.0003609117436196,[6300|0|0|0],start
200,-0.3307732343673706,-0.3732257187366485,0.0168804917484521,0.4810717105865478,0.1150555834174156,-4.3494553565979,4.07421875,2,K1,0,None,None,0.0007449863156429,[6400|0|0|0],start
300,-0.3308804333209991,-0.3731874823570251,0.0172084160149097,0.4842326939105987,0.1229299679398536,-4.334514617919922,4.0703125,2,K1,0,None,None,0.0010921000735343,[6500|0|0|0],start
400,-0.331136018037796,-0.3731882870197296,0.0169896129518747,0.4976867139339447,0.1366787105798721,-4.33147668838501,4.07421875,2,K1,0,None,None,0.0014285506276069,[6600|0|0|0],start
500,-0.3305321037769317,-0.3733266294002533,0.0173277594149112,0.5341486930847168,0.1502071768045425,-4.326375961303711,4.07421875,2,K1,0,None,None,0.0021343792747928,[6700|0|0|0],start
600,-0.3309447765350342,-0.3734004199504852,0.0171809922903776,0.5542438626289368,0.1756829172372818,-4.339356899261475,4.07421875,2,K1,0,None,None,0.0025785464048545,[6800|0|0|0],start
700,-0.33059161901474,-0.3734965324401855,0.0171528048813343,0.579870879650116,0.1824659258127212,-4.356688976287842,3.3515625,2,fly,0,None,None,0.0029456327364515,[6800|0|0|0],fly
800,-0.3310644626617431,-0.3734848797321319,0.017752967774868,0.6192837357521057,0.0770062059164047,-4.43420934677124,3.3359375,2,fly,0,None,None,0.0037097743456385,[6800|0|0|0],fly
900,-0.3284884989261627,-0.370585948228836,0.0368225090205669,-3.0249154567718506,-1.6867249011993408,-4.331034660339356,3.63671875,2,fly,0,None,None,0.0231696509215379,[6800|0|0|0],fly
1000,-0.3216637670993805,-0.3592238426208496,0.0864896103739738,-0.0439071655273437,0.9491641521453856,-2.998643636703491,3.6640625,2,fly,0,None,None,0.0745748584904616,[6800|0|0|0],fly
1100,-0.3158190250396728,-0.3411220610141754,0.1532052606344223,0.920961856842041,2.9578945636749268,-1.8006625175476074,3.689453125,2,fly,0,None,None,0.1439493026089893,[6800|0|0|0],fly
1200,-0.3123956322669983,-0.3236583173274994,0.2285075634717941,3.299148797988892,3.530313968658448,-1.3085707426071167,3.6953125,2,fly,0,None,None,0.2213259061415893,[6800|0|0|0],fly
