time.ms,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,pm.vbat,drone_id,node_name,wind_speed,global_wind_direction,relative_wind_direction,travel_dist,waiting_time
0,0.4533308446407318,-0.4500632882118225,0.2642607092857361,-2.46522855758667,-2.1590569019317627,-1.1399130821228027,4.08203125,1,G1,0,None,0,0.46340337884007254,[100|0|0|0]
100,0.45357489585876465,-0.45033684372901917,0.26426929235458374,-2.460061550140381,-2.164386034011841,-1.133617639541626,4.08203125,1,G1,0,None,0,0.4637700766544687,[200|0|0|0]
200,0.45344096422195435,-0.4500863254070282,0.264317125082016,-2.480377674102783,-2.171046257019043,-1.1417419910430908,4.08203125,1,G1,0,None,0,0.46405814796995404,[300|0|0|0]
300,0.45284733176231384,-0.4499349892139435,0.26479318737983704,-2.471308708190918,-2.152556896209717,-1.137198805809021,4.08203125,1,G1,0,None,0,0.4648339942510451,[400|0|0|0]
400,0.45259958505630493,-0.44935375452041626,0.26466694474220276,-2.498669385910034,-2.156329870223999,-1.1402008533477783,4.08203125,1,G1,0,None,0,0.46547831513605104,[500|0|0|0]
500,0.45295950770378113,-0.4498445689678192,0.2643527686595917,-2.4773426055908203,-2.1646788120269775,-1.116715908050537,4.08203125,1,G1,0,None,0,0.4661632602030678,[600|0|0|0]
600,0.4531738758087158,-0.4501216411590576,0.2641792595386505,-2.4719672203063965,-2.1719326972961426,-1.106165885925293,4.08203125,1,G1,0,None,0,0.46655419254839203,[700|0|0|0]
700,0.45285147428512573,-0.449721097946167,0.264760822057724,-2.4859049320220947,-2.176595687866211,-1.1198300123214722,4.08203125,1,G1,0,None,0,0.4673304609113936,[800|0|0|0]
800,0.45209696888923645,-0.4490780532360077,0.2650587558746338,-2.497548818588257,-2.1547720432281494,-1.136488676071167,4.08203125,1,G1,0,None,0,0.46836561763911566,[900|0|0|0]
900,0.4522911608219147,-0.4492131173610687,0.2649480402469635,-2.495361328125,-2.1649250984191895,-1.1394104957580566,4.08203125,1,G1,0,None,0,0.4686267895648777,[1000|0|0|0]
1000,0.4527442753314972,-0.4492822587490082,0.26490843296051025,-2.4965903759002686,-2.1829025745391846,-1.1213990449905396,4.08203125,1,G1,0,None,0,0.46908685698109037,[1100|0|0|0]
1100,0.45284396409988403,-0.4497250020503998,0.26467201113700867,-2.468510150909424,-2.169816017150879,-1.117538571357727,4.08203125,1,G1,0,None,0,0.4695985744422908,[1200|0|0|0]
1200,0.45201945304870605,-0.44907793402671814,0.26505765318870544,-2.483128547668457,-2.159156560897827,-1.1269540786743164,4.08203125,1,G1,0,None,0,0.4707153713319815,[1300|0|0|0]
1300,0.4524659812450409,-0.44929713010787964,0.2652306854724884,-2.4835102558135986,-2.186284065246582,-1.1212815046310425,4.08203125,1,G1,0,None,0,0.47124203490899225,[1400|0|0|0]
1400,0.4523988962173462,-0.44900134205818176,0.26491740345954895,-2.493300676345825,-2.181629180908203,-1.115749478340149,4.08203125,1,G1,0,None,0,0.47167808145572354,[1500|0|0|0]
1500,0.45300671458244324,-0.44996756315231323,0.2643609344959259,-2.4577724933624268,-2.177345037460327,-1.1254072189331055,4.08203125,1,G1,0,None,0,0.4729479964431024,[1600|0|0|0]
1600,0.45251014828681946,-0.4493158757686615,0.26503491401672363,-2.4802732467651367,-2.170642375946045,-1.11709463596344,4.08203125,1,G1,0,None,0,0.47400890309611915,[1700|0|0|0]
1700,0.45220452547073364,-0.4490327835083008,0.26531699299812317,-2.4832680225372314,-2.1731555461883545,-1.1163870096206665,4.08203125,1,G1,0,None,0,0.4745120085376876,[1800|0|0|0]
1800,0.45251601934432983,-0.4494151175022125,0.2651022970676422,-2.4776339530944824,-2.1771891117095947,-1.1217738389968872,4.08203125,1,G1,0,None,0,0.47504987660585446,[1900|0|0|0]
