time.ms,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,pm.vbat,drone_id,node_name,wind_speed,global_wind_direction,relative_wind_direction,travel_dist,waiting_time
0,-0.33066150546073914,-0.3734040856361389,0.017151949927210808,0.567034900188446,0.156181201338768,-4.350933074951172,4.07421875,2,K1,0,None,0,0.03461853166197513,[100|0|0|0]
99,-0.3307526111602783,-0.3733818531036377,0.01706724613904953,0.5714554190635681,0.16328366100788116,-4.350398063659668,4.0703125,2,K1,0,None,0,0.034744901222070954,[200|0|0|0]
199,-0.3306305706501007,-0.3732227385044098,0.017115596681833267,0.5572444200515747,0.15716953575611115,-4.336010932922363,4.07421875,2,K1,0,None,0,0.03495117559468992,[300|0|0|0]
299,-0.33075985312461853,-0.37364462018013,0.01727544143795967,0.5352485775947571,0.14795435965061188,-4.338685512542725,4.07421875,2,K1,0,None,0,0.035420481947286024,[400|0|0|0]
400,-0.3308727443218231,-0.37310919165611267,0.017056627199053764,0.5113398432731628,0.14595283567905426,-4.3588972091674805,4.0703125,2,K1,0,None,0,0.03600981020715962,[500|0|0|0]
499,-0.33084791898727417,-0.3733043074607849,0.01686912216246128,0.5053984522819519,0.1421555131673813,-4.365982532501221,4.07421875,2,K1,0,None,0,0.036281553860656644,[600|0|0|0]
599,-0.33112502098083496,-0.3732452094554901,0.016972744837403297,0.5026921629905701,0.14832428097724915,-4.369589805603027,4.07421875,2,K1,0,None,0,0.03658324202387709,[700|0|0|0]
699,-0.33078572154045105,-0.37333282828330994,0.017159923911094666,0.5073942542076111,0.1369256228208542,-4.348246097564697,4.07421875,2,K1,0,None,0,0.036980529293823304,[800|0|0|0]
800,-0.3308138847351074,-0.37336787581443787,0.01712847128510475,0.5113406181335449,0.134893998503685,-4.347657680511475,4.07421875,2,K1,0,None,0,0.03703539971074424,[900|0|0|0]
900,-0.3307090699672699,-0.3731912672519684,0.017031840980052948,0.506015419960022,0.12873244285583496,-4.350512981414795,4.0703125,2,K1,0,None,0,0.03726236696774131,[1000|0|0|0]
1000,-0.3304842412471771,-0.3732755482196808,0.017201874405145645,0.5081661939620972,0.13286183774471283,-4.361817359924316,4.07421875,2,K1,0,None,0,0.0375565821960111,[1100|0|0|0]
1100,-0.3307853937149048,-0.3735046088695526,0.016920866444706917,0.5072050094604492,0.14269645512104034,-4.353697299957275,4.07421875,2,K1,0,None,0,0.03802788577542473,[1200|0|0|0]
1200,-0.3309239447116852,-0.37321773171424866,0.01704486832022667,0.5033526420593262,0.14830002188682556,-4.339866638183594,4.07421875,2,K1,0,None,0,0.03836975028963547,[1300|0|0|0]
1300,-0.33048510551452637,-0.37316542863845825,0.01715199276804924,0.4978605806827545,0.14046351611614227,-4.336436748504639,4.07421875,2,K1,0,None,0,0.038824493184051005,[1400|0|0|0]
1400,-0.3304571211338043,-0.373122900724411,0.017011908814311028,0.5032544136047363,0.14623340964317322,-4.340888977050781,4.07421875,2,K1,0,None,0,0.03897354103922691,[1500|0|0|0]
1500,-0.33078354597091675,-0.3731882572174072,0.01723606325685978,0.40818339586257935,0.08798665553331375,-4.337865352630615,4.07421875,2,K1,0,None,0,0.03937487613559275,[1600|0|0|0]
1601,-0.33062633872032166,-0.37320777773857117,0.01715889759361744,0.42860737442970276,0.10194703191518784,-4.317561626434326,4.07421875,2,K1,0,None,0,0.039551085414490914,[1700|0|0|0]
1701,-0.3307296335697174,-0.37311676144599915,0.017180951312184334,0.43373122811317444,0.11132967472076416,-4.320002555847168,4.07421875,2,K1,0,None,0,0.0396905133812977,[1800|0|0|0]
1800,-0.3307322561740875,-0.3734414279460907,0.01715080626308918,0.45721349120140076,0.11562055349349976,-4.317567348480225,4.07421875,2,K1,0,None,0,0.04001658689803944,[1900|0|0|0]
1900,-0.33073124289512634,-0.37324878573417664,0.017174385488033295,0.46678242087364197,0.12530368566513062,-4.330660343170166,4.0703125,2,K1,0,None,0,0.04021066942789301,[2000|0|0|0]
2001,-0.33098363876342773,-0.37341347336769104,0.017121434211730957,0.48214489221572876,0.13119879364967346,-4.3338775634765625,4.07421875,2,K1,0,None,0,0.0405166588535767,[2100|0|0|0]
2099,-0.33090585470199585,-0.3731711804866791,0.01706635020673275,0.4822627604007721,0.131166473031044,-4.3302903175354,4.07421875,2,K1,0,None,0,0.04077702484215539,[2200|0|0|0]
2201,-0.33083897829055786,-0.37364861369132996,0.017089320346713066,0.4937293827533722,0.12843117117881775,-4.3359150886535645,4.07421875,2,K1,0,None,0,0.041259666061531385,[2300|0|0|0]
2301,-0.33094802498817444,-0.3735834062099457,0.016689298674464226,0.49514248967170715,0.1305389404296875,-4.32706356048584,4.07421875,2,K1,0,None,0,0.04167938088871565,[2400|0|0|0]
2401,-0.3309127986431122,-0.37341517210006714,0.017349880188703537,0.4946323335170746,0.1285552829504013,-4.316226005554199,4.07421875,2,K1,0,None,0,0.042361958025798174,[2500|0|0|0]
2499,-0.3309628367424011,-0.3732779920101166,0.017160620540380478,0.4808371663093567,0.12713006138801575,-4.324939727783203,4.07421875,2,K1,0,None,0,0.04260100070596776,[2600|0|0|0]
2599,-0.3305905759334564,-0.3730652332305908,0.017149364575743675,0.5175796747207642,0.14580599963665009,-4.347825527191162,4.07421875,2,K1,0,None,0,0.04302991923538956,[2700|0|0|0]
2699,-0.33059003949165344,-0.3735843896865845,0.01681097224354744,0.5505199432373047,0.1697283834218979,-4.348659038543701,4.07421875,2,K1,0,None,0,0.04364962326479304,[2800|0|0|0]
2799,-0.3307752311229706,-0.3732166886329651,0.017241211608052254,0.5583574175834656,0.1852010190486908,-4.344366550445557,4.07421875,2,K1,0,None,0,0.04424511122933323,[2900|0|0|0]
2899,-0.3310355544090271,-0.37333041429519653,0.017045266926288605,0.5876872539520264,0.20478835701942444,-4.343545436859131,4.07421875,2,K1,0,None,0,0.044590214196322364,[3000|0|0|0]
2999,-0.33085790276527405,-0.3733069896697998,0.01746460795402527,0.593066394329071,0.19567669928073883,-4.329622268676758,4.07421875,2,K1,0,None,0,0.045046235815487924,[3100|0|0|0]
3099,-0.33095383644104004,-0.3731019198894501,0.017166167497634888,0.5929504632949829,0.19986402988433838,-4.320633888244629,4.07421875,2,K1,0,None,0,0.04542083372120706,[3200|0|0|0]
3199,-0.3308901786804199,-0.37350472807884216,0.017176099121570587,0.607518196105957,0.20038188993930817,-4.333230972290039,4.07421875,2,K1,0,None,0,0.04582876188287588,[3300|0|0|0]
3299,-0.33054059743881226,-0.3738901615142822,0.016898121684789658,0.6150701642036438,0.19166292250156403,-4.323279857635498,4.07421875,2,K1,0,None,0,0.046418708857610375,[3400|0|0|0]
3399,-0.33085954189300537,-0.37329718470573425,0.017164098098874092,0.6034652590751648,0.20378416776657104,-4.298886299133301,4.07421875,2,K1,0,None,0,0.04714264981734777,[3500|0|0|0]
3499,-0.3308199346065521,-0.373391717672348,0.01696965843439102,0.6023988723754883,0.19925478100776672,-4.322980880737305,4.07421875,2,K1,0,None,0,0.04736244973099943,[3600|0|0|0]
3599,-0.3306002616882324,-0.3735348582267761,0.017255282029509544,0.6014300584793091,0.1918349415063858,-4.34293270111084,4.07421875,2,K1,0,None,0,0.047750169020503455,[3700|0|0|0]
3699,-0.3308137059211731,-0.3736637234687805,0.01708805374801159,0.6051416993141174,0.19171397387981415,-4.356657981872559,4.07421875,2,K1,0,None,0,0.048050385591174104,[3800|0|0|0]
3799,-0.3306910991668701,-0.3734416365623474,0.01750222221016884,0.5944916009902954,0.18837453424930573,-4.371273517608643,4.07421875,2,K1,0,None,0,0.04853607121506618,[3900|0|0|0]
3899,-0.3308127224445343,-0.3732764422893524,0.017093311995267868,0.5911515951156616,0.19189418852329254,-4.378733158111572,4.07421875,2,K1,0,None,0,0.04899355228937471,[4000|0|0|0]
3999,-0.33079057931900024,-0.37358012795448303,0.017345450818538666,0.6045843362808228,0.19849643111228943,-4.37664794921875,4.07421875,2,K1,0,None,0,0.049388886688857755,[4100|0|0|0]
4099,-0.33106106519699097,-0.373422771692276,0.017233047634363174,0.585975706577301,0.19573327898979187,-4.388373374938965,4.07421875,2,K1,0,None,0,0.04972138943961475,[4200|0|0|0]
4199,-0.3310413956642151,-0.37343379855155945,0.01696048676967621,0.5573233366012573,0.18126292526721954,-4.371403217315674,4.07421875,2,K1,0,None,0,0.049994881500019045,[4300|0|0|0]
