time.ms,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,pm.vbat,drone_id,node_name,wind_speed,global_wind_direction,relative_wind_direction,travel_dist,waiting_time,curr_node_role
0,1.7041375637054443,1.1838573217391968,0.0,-0.1577682495117187,0.6851276755332947,3.4358510971069336,4.1015625,0,A1,6.1,90,270.0,0.0,[6200|0|0|0],start
100,1.704034686088562,1.1836514472961426,0.0,-0.1488061100244522,0.6921558976173401,3.4390134811401367,4.1015625,0,A1,6.1,90,270.0,0.0002301479749167,[6300|0|0|0],start
200,1.7038198709487915,1.1836274862289429,0.0,-0.1524843275547027,0.6981555223464966,3.4202146530151367,4.10546875,0,A1,6.1,90,270.0,0.0004462953251571,[6400|0|0|0],start
300,1.7038556337356567,1.1840097904205322,0.0,-0.1614709645509719,0.6965662837028503,3.4270694255828857,4.10546875,0,A1,6.1,90,270.0,0.0008302685948403,[6500|0|0|0],start
400,1.7042112350463867,1.1839396953582764,0.0,-0.1619332283735275,0.6919784545898438,3.403913974761963,4.1015625,0,A1,6.1,90,270.0,0.001192712535258,[6600|0|0|0],start
500,1.7040807008743286,1.183925986289978,0.0,-0.1628873348236084,0.698175847530365,3.389110326766968,4.1015625,0,A1,6.1,90,270.0,0.001323964615731,[6700|0|0|0],start
600,1.704103708267212,1.1840898990631104,0.0,-0.1677294671535492,0.7015295624732971,3.391188144683838,4.10546875,0,A1,6.1,90,270.0,0.0014894842137345,[6800|0|0|0],start
700,1.7038969993591309,1.18402898311615,0.0,-0.1668341159820556,0.7142308950424194,3.386860609054565,4.1015625,0,A1,6.1,90,270.0,0.0017049820681882,[6900|0|0|0],start
800,1.7040296792984009,1.1840074062347412,0.0,-0.1666609495878219,0.7099100947380066,3.373082399368286,4.10546875,0,A1,6.1,90,270.0,0.0018394050130154,[7000|0|0|0],start
900,1.7039633989334106,1.184094786643982,0.0,-0.1701506227254867,0.704222559928894,3.371389389038086,4.10546875,0,A1,6.1,90,270.0,0.0019490791790816,[7100|0|0|0],start
1000,1.7039092779159546,1.1836780309677124,0.0,-0.1601142138242721,0.7117346525192261,3.3716955184936523,4.1015625,0,A1,6.1,90,270.0,0.0023693343137716,[7200|0|0|0],start
1100,1.7043348550796509,1.183910608291626,0.0,-0.1714950799942016,0.701857328414917,3.381441116333008,4.10546875,0,A1,6.1,90,270.0,0.0028543169256853,[7300|0|0|0],start
1200,1.7042399644851685,1.1842074394226074,0.0,-0.1803814768791198,0.7123652696609497,3.391684532165528,4.10546875,0,A1,6.1,90,270.0,0.0031659464256383,[7400|0|0|0],start
1300,1.7040865421295166,1.1835486888885498,0.0,-0.1680504232645034,0.7224879264831543,3.3994574546813965,4.10546875,0,A1,6.1,90,270.0,0.0038423270029281,[7500|0|0|0],start
1400,1.6998802423477173,1.1803817749023438,0.0,-0.0454826653003692,0.7888110280036926,3.15375018119812,4.10546875,0,A1,6.1,90,270.0,0.0091075242499828,[7600|0|0|0],start
1500,1.7042815685272217,1.183892846107483,0.0,-0.1416674703359604,0.6585544347763062,3.205284357070923,4.1015625,0,A1,6.1,90,270.0,0.0147377367811355,[7700|0|0|0],start
1600,1.7040932178497314,1.183604717254639,0.0,-0.1579391956329345,0.6804008483886719,3.256993770599365,4.1015625,0,A1,6.1,90,270.0,0.0150819666658814,[7800|0|0|0],start
1700,1.7043397426605225,1.183969020843506,0.0,-0.1809911131858825,0.6856738924980164,3.306865930557251,4.10546875,0,A1,6.1,90,270.0,0.0155218434522627,[7900|0|0|0],start
1800,1.7043516635894775,1.1836904287338257,0.0,-0.1789397001266479,0.6930108070373535,3.3408665657043457,4.1015625,0,A1,6.1,90,270.0,0.0158006904929917,[8000|0|0|0],start
1900,1.7042169570922852,1.1839345693588257,0.0,-0.1887430697679519,0.7038031816482544,3.3531620502471924,4.1015625,0,A1,6.1,90,270.0,0.0160795282328355,[8100|0|0|0],start
2000,1.70398211479187,1.1838300228118896,0.0,-0.1897030621767044,0.7107483148574829,3.360412836074829,4.1015625,0,A1,6.1,90,270.0,0.0163365902614212,[8200|0|0|0],start
