time.ms,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,pm.vbat,drone_id,node_name,wind_speed,global_wind_direction,relative_wind_direction,travel_dist,waiting_time,curr_node_role
0,1.8235424757003784,-0.1453257352113723,0.0,0.0773012340068817,0.5615260601043701,8.640317916870117,4.08984375,1,B1,0,None,None,0.0,[6200|0|0|0],start
100,1.823619484901428,-0.1456976532936096,0.0,0.0897394567728042,0.5612767934799194,8.630059242248535,4.08984375,1,B1,0,None,None,0.0003798071575699,[6300|0|0|0],start
200,1.8235012292861936,-0.1453357487916946,0.0,0.0864052847027778,0.5614792108535767,8.648921966552734,4.08984375,1,B1,0,None,None,0.0007605423136046,[6400|0|0|0],start
300,1.8236665725708008,-0.1456719487905502,0.0,0.0955723598599433,0.5600004196166992,8.629256248474121,4.08984375,1,B1,0,None,None,0.0011352006125854,[6500|0|0|0],start
400,1.8234069347381592,-0.1452807933092117,0.0,0.0822171717882156,0.5598104596138,8.62014389038086,4.08984375,1,B1,0,None,None,0.0016046837482996,[6600|0|0|0],start
500,1.823527455329895,-0.1455209851264953,0.0,0.091093860566616,0.5578463077545166,8.624968528747559,4.08984375,1,B1,0,None,None,0.0018734165563494,[6700|0|0|0],start
600,1.8236770629882808,-0.1457896530628204,0.0,0.0930164158344268,0.5506790280342102,8.617555618286133,4.08984375,1,B1,0,None,None,0.0021809306396966,[6800|0|0|0],start
700,1.8237043619155884,-0.1452397853136062,0.0,0.0770604684948921,0.5465518236160278,8.5905179977417,4.08984375,1,B1,0,None,None,0.00273147561793,[6900|0|0|0],start
800,1.8236958980560305,-0.1452442556619644,0.0,0.0849892720580101,0.5381588339805603,8.684952735900879,3.140625,1,fly,0,None,None,0.0027410475003499,[6900|0|0|0],fly
900,1.8229907751083367,-0.1455946862697601,0.0,-1.296683430671692,-0.2172412872314453,9.219293594360352,3.484375,1,fly,0,None,None,0.0035284482764762,[6900|0|0|0],fly
1000,1.8205859661102293,-0.1411242485046386,0.01643649302423,-4.528695106506348,3.7939183712005615,9.734997749328612,3.6484375,1,fly,0,None,None,0.0207309545783139,[6900|0|0|0],fly
1100,1.8099225759506223,-0.1282165199518203,0.0664312094449997,-3.87601900100708,4.007081985473633,9.77516746520996,3.630859375,1,fly,0,None,None,0.0734546590771674,[6900|0|0|0],fly
1200,1.7940751314163208,-0.1131602451205253,0.1263731569051742,3.126436233520508,-3.1673059463500977,7.210711479187012,3.62109375,1,fly,0,None,None,0.137258028701205,[6900|0|0|0],fly
1300,1.7854039669036863,-0.1041532903909683,0.1965136229991912,5.528921127319336,-6.610649585723877,4.3534016609191895,3.63671875,1,fly,0,None,None,0.2085040763908237,[6900|0|0|0],fly
1400,1.7894246578216553,-0.1038094088435173,0.2757744491100311,5.823607921600342,-6.348296165466309,5.2437615394592285,3.658203125,1,fly,0,None,None,0.2878675614815712,[6900|0|0|0],fly
1500,1.8060475587844849,-0.1122467145323753,0.3620155155658722,3.664883375167847,-4.608607769012451,4.545122623443604,3.6640625,1,fly,0,None,None,0.3761003813795439,[6900|0|0|0],fly
