time.ms,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,pm.vbat,drone_id,node_name,wind_speed,global_wind_direction,relative_wind_direction,travel_dist,waiting_time
0,1.800209403038025,-0.13854128122329712,-0.012068619951605797,0.06550364196300507,0.5892650485038757,-6.422130107879639,4.0078125,1,B1,0,None,0,0.07400578101326126,[100|0|0|0]
98,1.8001495599746704,-0.13856129348278046,-0.011838125996291637,0.06884179264307022,0.5913900136947632,-6.411513328552246,4.0078125,1,B1,0,None,0,0.07424475621322486,[200|0|0|0]
198,1.7999614477157593,-0.13820824027061462,-0.012364520691335201,0.06507924944162369,0.5986766815185547,-6.393035411834717,4.0078125,1,B1,0,None,0,0.07490590987731761,[300|0|0|0]
298,1.8002642393112183,-0.13851217925548553,-0.011711607687175274,0.06784297525882721,0.5936662554740906,-6.430281639099121,4.0,1,B1,0,None,0,0.07568716338790563,[400|0|0|0]
398,1.8002194166183472,-0.1386275291442871,-0.011990778148174286,0.07055888324975967,0.5975968241691589,-6.444526672363281,4.0078125,1,B1,0,None,0,0.0759925333552193,[500|0|0|0]
498,1.8001890182495117,-0.13830190896987915,-0.011900413781404495,0.061061255633831024,0.6032510995864868,-6.45240592956543,4.0078125,1,B1,0,None,0,0.07633182420035226,[600|0|0|0]
598,1.8000034093856812,-0.13845369219779968,-0.01194924209266901,0.06556379795074463,0.6092365980148315,-6.462612152099609,4.0,1,B1,0,None,0,0.07657651380493609,[700|0|0|0]
698,1.8002041578292847,-0.1386035829782486,-0.012094195000827312,0.07052359730005264,0.5968305468559265,-6.450026988983154,4.0078125,1,B1,0,None,0,0.0768659590143564,[800|0|0|0]
798,1.8006718158721924,-0.13853177428245544,-0.01196572557091713,0.06160445511341095,0.585869312286377,-6.441665172576904,4.0,1,B1,0,None,0,0.07735622927483447,[900|0|0|0]
898,1.800167202949524,-0.13847379386425018,-0.012196439318358898,0.055036384612321854,0.6075497269630432,-6.465985298156738,4.0078125,1,B1,0,None,0,0.07791410449733309,[1000|0|0|0]
998,1.8002161979675293,-0.13833248615264893,-0.012135367840528488,0.054647333920001984,0.606845498085022,-6.4743852615356445,4.0078125,1,B1,0,None,0,0.07807565358136553,[1100|0|0|0]
1098,1.8001253604888916,-0.13852979242801666,-0.012156026437878609,0.06074224412441254,0.5994077920913696,-6.458573818206787,4.0078125,1,B1,0,None,0,0.07829384613730918,[1200|0|0|0]
1198,1.8002287149429321,-0.1384975016117096,-0.012294640764594078,0.06241089105606079,0.6020318865776062,-6.4371843338012695,4.0,1,B1,0,None,0,0.07846974034289474,[1300|0|0|0]
1298,1.7999895811080933,-0.13843244314193726,-0.01202539261430502,0.06536887586116791,0.60676109790802,-6.431917667388916,4.0,1,B1,0,None,0,0.078835680449863,[1400|0|0|0]
1398,1.8000587224960327,-0.1384652704000473,-0.012025071308016777,0.06337065994739532,0.6019145250320435,-6.423182010650635,4.0078125,1,B1,0,None,0,0.07891221974460072,[1500|0|0|0]
1498,1.800240159034729,-0.13877800107002258,-0.01194503903388977,0.07090868800878525,0.5898610949516296,-6.4532060623168945,4.0078125,1,B1,0,None,0,0.07928252347725706,[1600|0|0|0]
1598,1.8001538515090942,-0.1385439932346344,-0.012213418260216713,0.05865487456321716,0.5924274325370789,-6.450936794281006,4.0078125,1,B1,0,None,0,0.07964890588012066,[1700|0|0|0]
1698,1.800013780593872,-0.13853155076503754,-0.012120630592107773,0.05451452359557152,0.5940977334976196,-6.455097675323486,4.0078125,1,B1,0,None,0,0.07981738207337638,[1800|0|0|0]
1798,1.799972414970398,-0.13833212852478027,-0.012274779379367828,0.047271981835365295,0.5928348302841187,-6.43217658996582,4.0,1,B1,0,None,0,0.08007280758762345,[1900|0|0|0]
1898,1.8002126216888428,-0.13876290619373322,-0.011930564418435097,0.058165013790130615,0.5821583271026611,-6.451972484588623,4.0078125,1,B1,0,None,0,0.08067426632019326,[2000|0|0|0]
1998,1.7999708652496338,-0.13841795921325684,-0.01219301950186491,0.05555826053023338,0.5952144265174866,-6.458312034606934,4.0078125,1,B1,0,None,0,0.08117056992289721,[2100|0|0|0]
2098,1.8003536462783813,-0.13871973752975464,-0.011685458943247795,0.0682857409119606,0.5833050608634949,-6.476790428161621,4.0078125,1,B1,0,None,0,0.08187428093527446,[2200|0|0|0]
2198,1.8001797199249268,-0.138711079955101,-0.012514647096395493,0.068246029317379,0.5901174545288086,-6.472738742828369,4.0078125,1,B1,0,None,0,0.08272155794035921,[2300|0|0|0]
2298,1.8000249862670898,-0.13825926184654236,-0.012255175970494747,0.05280909687280655,0.5860041379928589,-6.475529193878174,4.0,1,B1,0,None,0,0.08326507185302871,[2400|0|0|0]
2398,1.800134301185608,-0.13852502405643463,-0.011693868786096573,0.06534337252378464,0.5843343138694763,-6.466835975646973,4.0,1,B1,0,None,0,0.0838956628923517,[2500|0|0|0]
2498,1.800141453742981,-0.13857148587703705,-0.012263343669474125,0.060847945511341095,0.5847846269607544,-6.465400695800781,4.0078125,1,B1,0,None,0,0.08446707474263881,[2600|0|0|0]
2598,1.8000719547271729,-0.13857537508010864,-0.011855368502438068,0.060909729450941086,0.596095085144043,-6.461165904998779,4.0078125,1,B1,0,None,0,0.08488094546643662,[2700|0|0|0]
2698,1.800250768661499,-0.13864316046237946,-0.012275559827685356,0.06659876555204391,0.6043514609336853,-6.43923807144165,4.0078125,1,B1,0,None,0,0.08534260554806798,[2800|0|0|0]
