,time.ms,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,pm.vbat,drone_id,node_name,wind_speed,global_wind_direction,relative_wind_direction,travel_dist,waiting_time
0,0,1.6900795698165894,1.1848772764205933,0.0,-0.068952165544033,0.6892107725143433,-48.89934539794922,4.08984375,0,A1,6.1,180,450.0,0.0,[6200|0|0|0]
1,100,1.689218521118164,1.1851955652236938,0.0,-0.0503535009920597,0.6977774500846863,-48.89451599121094,4.08984375,0,A1,6.1,180,450.0,0.0009179938034862,[6300|0|0|0]
2,200,1.6889605522155762,1.18555748462677,0.0,-0.0458685159683227,0.6870210766792297,-48.82125473022461,4.08984375,0,A1,6.1,180,450.0,0.0013624413358513,[6400|0|0|0]
3,300,1.6889088153839111,1.1851285696029663,0.0,-0.0280732903629541,0.6653809547424316,-48.74245834350586,4.08984375,0,A1,6.1,180,450.0,0.00179446540624,[6500|0|0|0]
4,400,1.6897140741348269,1.1848055124282837,0.0,-0.0475300960242748,0.642902672290802,-48.77157974243164,4.09765625,0,A1,6.1,180,450.0,0.0026621102610281,[6600|0|0|0]
5,500,1.690570831298828,1.1840903759002686,0.0,-0.0611807145178318,0.6292871236801147,-48.78598403930664,4.08984375,0,A1,6.1,180,450.0,0.0037781089580563,[6700|0|0|0]
6,600,1.6903630495071411,1.1844289302825928,0.0,-0.0639361515641212,0.6675788760185242,-48.78063201904297,4.08984375,0,A1,6.1,180,450.0,0.0041753398012036,[6800|0|0|0]
7,700,1.6897478103637695,1.1848334074020386,0.0,-0.057038526982069,0.6873743534088135,-48.84788513183594,4.08984375,0,A1,6.1,180,450.0,0.004911628429183,[6900|0|0|0]
8,800,1.688859462738037,1.185447096824646,0.0,-0.0463588684797287,0.7044918537139893,-48.81517791748047,4.08984375,0,A1,6.1,180,450.0,0.0059913395996192,[7000|0|0|0]
9,900,1.6887151002883911,1.1853543519973757,0.0,-0.0294294320046901,0.6780573129653931,-48.74928283691406,4.08984375,0,A1,6.1,180,450.0,0.0061629266616407,[7100|0|0|0]
10,1000,1.6882271766662598,1.1828479766845703,0.0,0.0188776701688766,0.6366601586341858,-48.64978790283203,4.08984375,0,A1,6.1,180,450.0,0.0087163531183209,[7200|0|0|0]
11,1100,1.690017580986023,1.1846166849136353,0.0,-0.0662377327680587,0.657264769077301,-48.730560302734375,4.08984375,0,A1,6.1,180,450.0,0.0112330724963582,[7300|0|0|0]
12,1200,1.689876675605774,1.1836025714874268,0.0,-0.0580022819340229,0.6529416441917419,-48.72454452514648,4.08984375,0,A1,6.1,180,450.0,0.0122569281343265,[7400|0|0|0]
13,1300,1.689674973487854,1.1840155124664309,0.0,-0.0489898696541786,0.6818239688873291,-48.71990203857422,4.08984375,0,A1,6.1,180,450.0,0.012716497494178,[7500|0|0|0]
14,1400,1.689133882522583,1.184533715248108,0.0,-0.0424349829554557,0.6897754073143005,-48.77248764038086,4.08984375,0,A1,6.1,180,450.0,0.0134657061137465,[7600|0|0|0]
15,1500,1.6884430646896362,1.1850773096084597,0.0,-0.0339048653841018,0.6877142190933228,-48.74713516235352,4.08984375,0,A1,6.1,180,450.0,0.0143447533860382,[7700|0|0|0]
16,1600,1.6885377168655396,1.1848021745681765,0.0,-0.014163140207529,0.6624704599380493,-48.69796371459961,4.08984375,0,A1,6.1,180,450.0,0.0146357144225961,[7800|0|0|0]
17,1700,1.6891822814941406,1.18432354927063,0.0,-0.0145796397700905,0.6391298174858093,-48.73274230957031,4.08984375,0,A1,6.1,180,450.0,0.0154385504805152,[7900|0|0|0]
18,1800,1.6901832818984983,1.1846216917037964,0.0,-0.0869006291031837,0.6718696355819702,-48.84178924560547,4.08984375,0,A1,6.1,180,450.0,0.0164830076217989,[8000|0|0|0]
19,1900,1.6901750564575195,1.184167742729187,0.0,-0.0363950058817863,0.6637460589408875,-48.82765197753906,4.08984375,0,A1,6.1,180,450.0,0.0169370311117509,[8100|0|0|0]
