,time.ms,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,pm.vbat,drone_id,node_name,wind_speed,global_wind_direction,relative_wind_direction,travel_dist,waiting_time
0,0,1.6793681383132937,1.1679176092147827,0.0,-0.0261436086148023,0.7615159153938293,8.519116401672363,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0,[6200|0|0]
1,100,1.6791232824325562,1.1679258346557615,0.0,-0.0250224731862545,0.7634602785110474,8.534543991088867,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0002449940003572,[6300|0|0]
2,200,1.6793700456619265,1.1678401231765747,0.0,-0.0228212960064411,0.7626606822013855,8.54487419128418,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0005062190930142,[6400|0|0]
3,300,1.679069995880127,1.1675020456314087,0.0,-0.0180109422653913,0.7655926942825317,8.505645751953125,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0009582437583848,[6500|0|0]
4,400,1.679107904434204,1.1675739288330078,0.0,-0.0259730219841003,0.7686155438423157,8.49747085571289,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0010395103145095,[6600|0|0]
5,500,1.679175853729248,1.1672405004501345,0.0,-0.011569358408451,0.772461473941803,8.5109281539917,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.001379791952572,[6700|0|0]
6,600,1.679431676864624,1.1675148010253906,0.0,-0.012520951218903,0.7607269287109375,8.496491432189941,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0017548736532445,[6800|0|0]
7,700,1.6795154809951782,1.167667031288147,0.0,-0.0145925031974911,0.7569486498832703,8.491926193237305,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0019286470263395,[6900|0|0]
8,800,1.679181456565857,1.167489767074585,0.0,-0.0089232139289379,0.7726866006851196,8.515499114990234,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0023067937185017,[7000|0|0]
9,900,1.6792370080947876,1.1674093008041382,0.0,-0.0049904291518032,0.7671544551849365,8.52937126159668,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0024045730263646,[7100|0|0]
10,1000,1.6791155338287354,1.1675015687942505,0.0,-0.0169186778366565,0.7622251510620117,8.52760124206543,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0025571160672163,[7200|0|0]
11,1100,1.6790446043014526,1.1674745082855225,0.0,-0.0182485356926918,0.7639908790588379,8.50098991394043,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0026330322642573,[7300|0|0]
12,1200,1.6792184114456177,1.1676772832870483,0.0,-0.0174311678856611,0.7562645077705383,8.53113842010498,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0029001027130281,[7400|0|0]
13,1300,1.6791266202926636,1.1677201986312866,0.0,-0.0234663691371679,0.7558345794677734,8.532305717468262,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0030014306091463,[7500|0|0]
14,1400,1.679261326789856,1.1678060293197632,0.0,-0.0246682297438383,0.75238037109375,8.524601936340332,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0031611577122634,[7600|0|0]
15,1500,1.679080605506897,1.167763113975525,0.0,-0.0259853731840848,0.7557628750801086,8.525005340576172,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0033469046069493,[7700|0|0]
16,1600,1.6792268753051758,1.1672290563583374,0.0,-0.0112578179687261,0.7592469453811646,8.527928352355957,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0039006305250392,[7800|0|0]
17,1700,1.6790748834609983,1.1677714586257937,0.0,-0.0222719274461269,0.7586832046508789,8.544758796691895,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0044639259541332,[7900|0|0]
18,1800,1.6791586875915527,1.167635202407837,0.0,-0.0257380232214927,0.7541126012802124,8.527779579162598,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0046238912292083,[8000|0|0]
19,1900,1.6794308423995972,1.167404055595398,0.0,-0.0226523522287607,0.7518377900123596,8.5267915725708,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0049809585736161,[8100|0|0]
20,2000,1.6793750524520874,1.16729474067688,0.0,-0.0222457069903612,0.760463535785675,8.522412300109863,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.005103687012267,[8200|0|0]
21,2100,1.679400086402893,1.1676336526870728,0.0,-0.022909490391612,0.7619534730911255,8.545818328857422,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0054435223390736,[8300|0|0]
22,2200,1.6792397499084473,1.1673929691314695,0.0,-0.0178360119462013,0.7761602401733398,8.521422386169434,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0057327218642963,[8400|0|0]
23,2300,1.678989052772522,1.1674433946609497,0.0,-0.01699760556221,0.7863655686378479,8.537797927856445,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0059884400450823,[8500|0|0]
24,2400,1.679466962814331,1.167841553688049,0.0,-0.0168461669236421,0.7589516639709473,8.53060531616211,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0066104759113494,[8600|0|0]
25,2500,1.679435968399048,1.167911410331726,0.0,-0.0174036286771297,0.7592975497245789,8.553853034973145,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0066868997587044,[8700|0|0]
26,2600,1.6792209148406982,1.1676543951034546,0.0,-0.0168776102364063,0.7742561101913452,8.565853118896484,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0070220189323164,[8800|0|0]
27,2700,1.6793920993804932,1.1676558256149292,0.0,-0.0191044025123119,0.7735062837600708,8.567684173583984,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0071932094490744,[8900|0|0]
28,2800,1.6790423393249512,1.1674370765686035,0.0,-0.0142666837200522,0.7885514497756958,8.53689956665039,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0076057421650148,[9000|0|0]
29,2900,1.6795753240585327,1.1676942110061646,0.0,-0.0169949159026145,0.7782214879989624,8.508708953857422,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0081975114149854,[9100|0|0]
30,3000,1.6794096231460571,1.1678098440170288,0.0,-0.0188319515436887,0.7759332656860352,8.514639854431152,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0083995702816475,[9200|0|0]
31,3100,1.6793450117111206,1.1674935817718506,0.0,-0.0096885114908218,0.7787008881568909,8.482259750366211,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0087223650233174,[9300|0|0]
32,3200,1.6793181896209717,1.16732919216156,0.0,0.0015450119972229,0.7793209552764893,8.508380889892578,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0088889284301373,[9400|0|0]
33,3300,1.6790982484817505,1.1676242351531982,0.0,-0.0079404786229133,0.7834056615829468,8.507810592651367,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0092569290709475,[9500|0|0]
34,3400,1.6791527271270752,1.1675763130187988,0.0,-0.0032619831617921,0.7801855206489563,8.521263122558594,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0093294856265562,[9600|0|0]
35,3500,1.6788725852966309,1.1675543785095217,0.0,-0.0445925630629062,0.7466737031936646,8.551162719726562,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0096104848576262,[9700|0|0]
36,3600,1.679537057876587,1.1671940088272097,0.0,-0.0322600416839122,0.7413222193717957,8.548003196716309,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0103663883682962,[9800|0|0]
37,3700,1.6795122623443604,1.1676119565963743,0.0,-0.0224725231528282,0.7643033266067505,8.569305419921875,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0107850710120349,[9900|0|0]
38,3800,1.6791255474090576,1.1673007011413574,0.0,0.0055343941785395,0.7876977920532227,8.54315185546875,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0112814865632256,[10000|0|0]
39,3900,1.6791377067565918,1.1678162813186646,0.0,-0.0556278713047504,0.7414475679397583,8.523941993713379,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0117972101025027,[10100|0|0]
40,4000,1.6790366172790527,1.1674141883850098,0.0,-0.0671599060297012,0.7120835185050964,8.562919616699219,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0122118157099952,[10200|0|0]
41,4100,1.679234266281128,1.1674154996871948,0.0,-0.0431166887283325,0.7466310858726501,8.538296699523926,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0124094690619393,[10300|0|0]
42,4200,1.679153323173523,1.167768478393555,0.0,-0.0073568085208535,0.7810495495796204,8.553810119628906,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0127716095786071,[10400|0|0]
43,4300,1.679326415061951,1.1674158573150637,0.0,-0.0277520604431629,0.744678795337677,8.55310344696045,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0131644230544908,[10500|0|0]
44,4400,1.6792384386062622,1.1674798727035522,0.0,0.0047251773066818,0.7790762782096863,8.575786590576172,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0132732248316771,[10600|0|0]
45,4500,1.6790250539779663,1.1679208278656006,0.0,-0.0242335572838783,0.7560417652130127,8.596704483032227,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0137630967073038,[10700|0|0]
46,4600,1.6795045137405396,1.1672279834747314,0.0,0.0122428527101874,0.7648438215255737,8.58791732788086,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0146056612531314,[10800|0|0]
47,4700,1.6794556379318235,1.167609453201294,0.0,0.0318401642143726,0.8033578395843506,8.562500953674316,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0149902493405201,[10900|0|0]
48,4800,1.6790616512298584,1.1675022840499878,0.0,0.0532337166368961,0.8275671005249023,8.538599014282227,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0153985516161898,[11000|0|0]
49,4900,1.6794861555099487,1.1673310995101929,0.0,0.0060582738369703,0.7605467438697815,8.562368392944336,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0158562720881809,[11100|0|0]
50,5000,1.6821112632751465,1.1724311113357544,0.0,-0.1220105960965156,0.6472712159156799,8.536093711853027,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0215922385629582,[11200|0|0]
51,5100,1.6818876266479492,1.1721209287643433,0.0,-0.0921664088964462,0.6665852069854736,8.551908493041992,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0219746343901208,[11300|0|0]
52,5200,1.6826993227005005,1.1724909543991089,0.0,-0.0838213711977005,0.6541877388954163,8.554384231567383,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0228666934980901,[11400|0|0]
53,5300,1.6821715831756592,1.1727285385131836,0.0,-0.0884461626410484,0.6615908741950989,8.54210376739502,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.023445446655611,[11500|0|0]
54,5400,1.6824363470077517,1.1725752353668213,0.0,-0.1504651606082916,0.6033843159675598,8.556342124938965,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0237513906724979,[11600|0|0]
55,5500,1.6821980476379397,1.17245614528656,0.0,-0.1251027584075927,0.6337580680847168,8.581807136535645,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0240177908167723,[11700|0|0]
56,5600,1.6818733215332031,1.1722986698150637,0.0,-0.1088852435350418,0.654727041721344,8.571123123168945,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0243786863241154,[11800|0|0]
57,5700,1.6821107864379885,1.1721675395965576,0.0,-0.0999956205487251,0.6499783992767334,8.557929039001465,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0246499513517363,[11900|0|0]
58,5800,1.6819075345993042,1.1718025207519531,0.0,-0.0246987622231245,0.7121297121047974,8.566699028015137,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0250677432459192,[12000|0|0]
59,5900,1.6818842887878418,1.1719337701797483,0.0,-0.0403300672769546,0.6939581632614136,8.608187675476074,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0252010353313823,[12100|0|0]
60,6001,1.6819292306900024,1.1719762086868286,0.0,-0.0499355196952819,0.6905455589294434,8.587282180786133,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0252628479632064,[12200|0|0]
61,6101,1.682140231132507,1.1719744205474854,0.0,-0.0598455145955085,0.6767118573188782,8.610403060913086,4.1328125,1,"['C1', 'F2', 'F1']",6.1,90,450.0,0.0254738559824367,[12300|0|0]
