time.ms,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,pm.vbat,drone_id,node_name,wind_speed,global_wind_direction,relative_wind_direction,travel_dist,waiting_time
0,0.7956885099411011,-0.8092130422592163,0.009150984697043896,0.3858773410320282,-0.21189799904823303,5.444759368896484,4.12109375,2,G1,7.6,90,0,0.1184503131040598,[100|0|0|0]
100,0.7954436540603638,-0.8090066909790039,0.008890480734407902,0.3806370496749878,-0.2025751918554306,5.455652236938477,4.12109375,2,G1,7.6,90,0,0.11886310550675878,[200|0|0|0]
199,0.7954750657081604,-0.8089594841003418,0.008818326517939568,0.3783426284790039,-0.20552849769592285,5.454650402069092,4.12109375,2,G1,7.6,90,0,0.11895487375815586,[300|0|0|0]
300,0.795585572719574,-0.8092055916786194,0.008827075362205505,0.38592901825904846,-0.20406921207904816,5.440677165985107,4.12109375,2,G1,7.6,90,0,0.11922479463903247,[400|0|0|0]
400,0.7956777215003967,-0.8091148734092712,0.009016596712172031,0.38055869936943054,-0.21338805556297302,5.433493614196777,4.12109375,2,G1,7.6,90,0,0.11945422773231629,[500|0|0|0]
499,0.7954707741737366,-0.8090259432792664,0.008560236543416977,0.3818665146827698,-0.21132273972034454,5.440293312072754,4.12109375,2,G1,7.6,90,0,0.11996314851953234,[600|0|0|0]
599,0.7955836057662964,-0.8092786073684692,0.008883129805326462,0.3884580433368683,-0.2174317091703415,5.429315567016602,4.12109375,2,G1,7.6,90,0,0.12038838982613231,[700|0|0|0]
700,0.7956055998802185,-0.8092272877693176,0.009161138907074928,0.38889092206954956,-0.21059609949588776,5.431069850921631,4.12109375,2,G1,7.6,90,0,0.12067195023056017,[800|0|0|0]
800,0.7956789135932922,-0.8091501593589783,0.009039924480021,0.39067646861076355,-0.21089734137058258,5.43296480178833,4.12109375,2,G1,7.6,90,0,0.12083324694327356,[900|0|0|0]
899,0.7955963015556335,-0.8090239763259888,0.00910310260951519,0.38313668966293335,-0.2061581015586853,5.409847736358643,4.12109375,2,G1,7.6,90,0,0.1209967656964089,[1000|0|0|0]
999,0.795609176158905,-0.809229850769043,0.00928680133074522,0.38721248507499695,-0.20183399319648743,5.410787105560303,4.12109375,2,G1,7.6,90,0,0.12127298166606637,[1100|0|0|0]
1099,0.795535147190094,-0.8091920614242554,0.009105746634304523,0.38423335552215576,-0.19974105060100555,5.415566921234131,4.12109375,2,G1,7.6,90,0,0.1214722029648924,[1200|0|0|0]
1199,0.7953957915306091,-0.8091269135475159,0.009235946461558342,0.38005948066711426,-0.20143060386180878,5.422900199890137,4.12109375,2,G1,7.6,90,0,0.12167373767825725,[1300|0|0|0]
1299,0.7956452965736389,-0.8090073466300964,0.00895206443965435,0.37767961621284485,-0.2114257663488388,5.418869972229004,4.12109375,2,G1,7.6,90,0,0.12207014405635777,[1400|0|0|0]
1399,0.795625627040863,-0.8091990351676941,0.00917084701359272,0.38209226727485657,-0.21308661997318268,5.427783489227295,4.12109375,2,G1,7.6,90,0,0.12236168685017207,[1500|0|0|0]
1499,0.795525074005127,-0.8088836669921875,0.009242644533514977,0.3758620619773865,-0.2154858261346817,5.423623085021973,4.12109375,2,G1,7.6,90,0,0.12270039451613947,[1600|0|0|0]
1599,0.7952415347099304,-0.8086932301521301,0.008770858868956566,0.37759846448898315,-0.20675723254680634,5.421718120574951,4.12109375,2,G1,7.6,90,0,0.12328283973695806,[1700|0|0|0]
1699,0.7955938577651978,-0.8091017007827759,0.008930238895118237,0.3912215530872345,-0.21202422678470612,5.432650089263916,4.12109375,2,G1,7.6,90,0,0.12384531798908194,[1800|0|0|0]
1799,0.7956824898719788,-0.8091940879821777,0.009148645214736462,0.39576292037963867,-0.2095959484577179,5.4236159324646,4.12109375,2,G1,7.6,90,0,0.12409848268925741,[1900|0|0|0]
1899,0.7955564260482788,-0.8093587756156921,0.00885791890323162,0.4038689136505127,-0.2077658772468567,5.40573787689209,4.12109375,2,G1,7.6,90,0,0.12445560436667231,[2000|0|0|0]
1999,0.7955249547958374,-0.809037446975708,0.009123077616095543,0.4018443822860718,-0.20771729946136475,5.398880481719971,4.12109375,2,G1,7.6,90,0,0.12487339818856528,[2100|0|0|0]
2099,0.7954808473587036,-0.8091078996658325,0.008826755918562412,0.4089398682117462,-0.20853514969348907,5.425408840179443,4.12109375,2,G1,7.6,90,0,0.12518115717866177,[2200|0|0|0]
2199,0.7954631447792053,-0.8089656233787537,0.008865853771567345,0.4051891267299652,-0.20982594788074493,5.421048641204834,4.12109375,2,G1,7.6,90,0,0.1253297659445386,[2300|0|0|0]
2299,0.7955920696258545,-0.8090015053749084,0.009102432057261467,0.4041910171508789,-0.2121594399213791,5.418392658233643,4.12109375,2,G1,7.6,90,0,0.12560157179251383,[2400|0|0|0]
2399,0.7955761551856995,-0.808927595615387,0.00900003407150507,0.40449100732803345,-0.2106800675392151,5.41734504699707,4.12109375,2,G1,7.6,90,0,0.1257288559998804,[2500|0|0|0]
2499,0.7955188155174255,-0.8088581562042236,0.009181581437587738,0.40418389439582825,-0.20617692172527313,5.432499885559082,4.12109375,2,G1,7.6,90,0,0.12593151116392026,[2600|0|0|0]
2599,0.7956610918045044,-0.8091095685958862,0.008730627596378326,0.41224709153175354,-0.21106354892253876,5.449402809143066,4.12109375,2,G1,7.6,90,0,0.126467057706667,[2700|0|0|0]
2699,0.7955853343009949,-0.8092972636222839,0.008955344557762146,0.4168544411659241,-0.20938147604465485,5.45355224609375,4.12109375,2,G1,7.6,90,0,0.12676949172427415,[2800|0|0|0]
2799,0.7956151366233826,-0.809316098690033,0.009183120913803577,0.4136705994606018,-0.1989687830209732,5.443358421325684,4.12109375,2,G1,7.6,90,0,0.12699998034995516,[2900|0|0|0]
2899,0.79549640417099,-0.8091839551925659,0.008988942950963974,0.4057958424091339,-0.19812537729740143,5.43901252746582,4.12109375,2,G1,7.6,90,0,0.12726316161909587,[3000|0|0|0]
2999,0.7954789996147156,-0.8092176914215088,0.009018722921609879,0.40409916639328003,-0.19282016158103943,5.426453113555908,4.12109375,2,G1,7.6,90,0,0.12731140991827902,[3100|0|0|0]
3099,0.7957900166511536,-0.8093248605728149,0.009146581403911114,0.40496498346328735,-0.2013251930475235,5.410189628601074,4.12109375,2,G1,7.6,90,0,0.12766434704503493,[3200|0|0|0]
3199,0.7953892946243286,-0.8088362216949463,0.008652531541883945,0.38795697689056396,-0.1904415488243103,5.414021015167236,4.12109375,2,G1,7.6,90,0,0.12846648877934158,[3300|0|0|0]
3299,0.7955939173698425,-0.8090953230857849,0.008753439411520958,0.3966197371482849,-0.19690270721912384,5.403973579406738,4.12109375,2,G1,7.6,90,0,0.1288117226086093,[3400|0|0|0]
3399,0.7955752611160278,-0.8090877532958984,0.008787325583398342,0.39529508352279663,-0.19593489170074463,5.389861583709717,4.12109375,2,G1,7.6,90,0,0.12885113872421988,[3500|0|0|0]
3499,0.7955190539360046,-0.8090178370475769,0.008910223841667175,0.38729774951934814,-0.19698065519332886,5.402279853820801,4.12109375,2,G1,7.6,90,0,0.12900329492932183,[3600|0|0|0]
3599,0.795457661151886,-0.8091886043548584,0.008935208432376385,0.3897116482257843,-0.20589761435985565,5.403079986572266,4.12109375,2,G1,7.6,90,0,0.12918647455960566,[3700|0|0|0]
3699,0.7955093383789062,-0.8091687560081482,0.009034080430865288,0.3871021866798401,-0.2103029489517212,5.410284519195557,4.12109375,2,G1,7.6,90,0,0.12929978901033823,[3800|0|0|0]
3799,0.7953144311904907,-0.8090246319770813,0.008806918747723103,0.3850274085998535,-0.20619788765907288,5.4213104248046875,4.12109375,2,G1,7.6,90,0,0.1296319982496965,[3900|0|0|0]
3899,0.7955790758132935,-0.8090488910675049,0.008884520269930363,0.38339877128601074,-0.2110527902841568,5.426915645599365,4.12109375,2,G1,7.6,90,0,0.12990885069432265,[4000|0|0|0]
