time.ms,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,pm.vbat,drone_id,node_name,wind_speed,global_wind_direction,relative_wind_direction,travel_dist,waiting_time,curr_node_role
0,0.8299906253814697,-0.2032185345888137,0.0,0.1124799624085426,0.3024719953536987,0.3417756557464599,4.1171875,1,G1,6.1,0,270.0,0.0,[5800|0|0],start
100,0.8302688598632812,-0.2032630294561386,0.0,0.1216375231742858,0.2966977059841156,0.3358629047870636,4.12109375,1,G1,6.1,0,270.0,0.0002817697998139,[5900|0|0],start
200,0.8304513096809387,-0.2029030472040176,0.0,0.1133039891719818,0.2910393476486206,0.3241069614887237,4.12109375,1,G1,6.1,0,270.0,0.0006853477449563,[6000|0|0],start
400,0.8302626013755798,-0.2030050307512283,0.0,0.1186571344733238,0.2987300455570221,0.3342958390712738,4.12109375,1,G1,6.1,0,270.0,0.0008998505850612,[6100|0|0],start
500,0.8300366997718811,-0.2031946629285812,0.0,0.1331803798675537,0.3070558607578277,0.3594090342521667,4.1171875,1,G1,6.1,0,270.0,0.001194794473354,[6200|0|0],start
600,0.8301633596420288,-0.2029091715812683,0.0,0.1200052052736282,0.2901122570037842,0.3401824235916137,4.12109375,1,G1,6.1,0,270.0,0.0015071212767129,[6300|0|0],start
800,0.8299775123596191,-0.2031740397214889,0.0,0.1354961544275283,0.3033173978328705,0.3417360484600067,4.1171875,1,G1,6.1,0,270.0,0.0018306863305784,[6400|0|0],start
900,0.8301567435264587,-0.2033986002206802,0.0,0.1322100907564163,0.2954601347446441,0.3703990876674652,4.1171875,1,G1,6.1,0,270.0,0.0021180036272449,[6500|0|0],start
1000,0.8306587338447571,-0.203384444117546,0.0,0.1299120783805847,0.2911747097969055,0.3582139313220978,4.1171875,1,G1,6.1,0,270.0,0.0026201935065945,[6600|0|0],start
1100,0.830357015132904,-0.2030049562454223,0.0,0.1193163394927978,0.3039980828762054,0.3492091298103332,4.1171875,1,G1,6.1,0,270.0,0.0031050081373259,[6700|0|0],start
1200,0.830882728099823,-0.2033528238534927,0.0,0.1248363852500915,0.3028648793697357,0.335976094007492,4.12109375,1,G1,6.1,0,270.0,0.0037353937306982,[6800|0|0],start
1300,0.8309857845306396,-0.2031609416007995,0.0,0.1244522929191589,0.2988551259040832,0.3494570553302765,4.12109375,1,G1,6.1,0,270.0,0.0039531996691647,[6900|0|0],start
1400,0.8302819728851318,-0.2034685909748077,0.0,0.1320323795080185,0.3061311841011047,0.3582269549369812,4.1171875,1,G1,6.1,0,270.0,0.0047213135732701,[7000|0|0],start
1500,0.8302162289619446,-0.2030851393938064,0.0,0.1180899515748024,0.3156128823757171,0.3531217277050018,4.12109375,1,G1,6.1,0,270.0,0.00511036032934,[7100|0|0],start
1600,0.8304194211959839,-0.2030353993177414,0.0,0.1198204159736633,0.3157085478305816,0.3609532117843628,4.12109375,1,G1,6.1,0,270.0,0.0053195520097215,[7200|0|0],start
1700,0.830311119556427,-0.203057199716568,0.0,0.1168865263462066,0.3231317698955536,0.3581755459308624,4.12109375,1,G1,6.1,0,270.0,0.0054300259999622,[7300|0|0],start
1900,0.8301891684532166,-0.2029036283493042,0.0,0.1160847544670105,0.328151524066925,0.35269895195961,4.12109375,1,G1,6.1,0,270.0,0.0056261286170215,[7400|0|0],start
2000,0.8303593993186951,-0.2036568373441696,0.0,0.1320214867591858,0.3186539113521576,0.3511614203453064,4.1171875,1,G1,6.1,0,270.0,0.0063983347666394,[7500|0|0],start
